_half,_label_engine_class,_label_is_primary,_label_reached_raw,_label_unique_move_id,cand_absorb_score,cand_ask_refill_score,cand_bid_refill_score,cand_buy_pressure,cand_down_move_pct,cand_pressure_against,cand_prior_move_pct,cand_range_compression,cand_refill_with,cand_sell_pressure,cand_up_move_pct,candidate_iso,candidate_to_confirm_min,conf_age_min,conf_cycles_seen,conf_defended_persistence_sec,conf_opposite_thinning,conf_void_score,confirm_to_trigger_min,confirmed_iso,coverage_class,date,direction,dist_to_4h_mean_pct,dist_to_recent_swing_high_pct,dist_to_recent_swing_low_pct,distance_from_high_pct,distance_from_low_pct,filter_dup_suppressed,filter_fast_ok,filter_kept,is_asia_session,is_during_correct_move,is_during_opposite_move,is_late_after_50pct_correct_move,is_us_session,lead_min_before_move,local_range_15m_pct,local_range_180m_pct,local_range_30m_pct,local_range_60m_pct,local_realized_vol_15m,local_realized_vol_180m,local_realized_vol_30m,local_realized_vol_60m,matched_move_size_pct,ofi_shift_5m_vs_30m,ofi_shift_aligned,opp_dir_zones_active_60m,pct_correct_move_already_done,pct_opposite_move_already_done,prior_move_15m_pct,prior_move_180m_pct,prior_move_30m_pct,prior_move_60m_pct,same_dir_zones_active_60m,score_absorption,score_liquidity_void,score_ofi,score_refill,score_trigger,session,stage_reached,sweep_reclaim_aligned,taker_imb_15m,taker_imb_180m,taker_imb_30m,taker_imb_5m,taker_imb_60m,taker_imb_aligned_15m,taker_imb_aligned_180m,taker_imb_aligned_30m,taker_imb_aligned_5m,taker_imb_aligned_60m,taker_n_trades_15m,taker_n_trades_180m,taker_n_trades_30m,taker_n_trades_5m,taker_n_trades_60m,taker_total_vol_15m,taker_total_vol_180m,taker_total_vol_30m,taker_total_vol_5m,taker_total_vol_60m,total_pre_trigger_min,trig_break_pct,trig_flow_multiplier,trig_price,trig_side_flow_ok,trigger_iso,utc_hour,vol_anomaly_15m_vs_bg,watch_label,zone_high,zone_id,zone_low,zone_mid,zone_width_pct
second,invalidated_or_expired,False,False,,0.6094658374585987,,0.4994247279646711,,0.0,0.5540598522350897,0.0,True,0.4994247279646711,0.5540598522350897,,2026-03-30T15:01:44+00:00,3.2666666666666666,3.2666666666666666,93.0,196.0,0.4995026219269267,1.0,,2026-03-30T15:05:00+00:00,missed_no_move_in_4h,2026-03-30,LONG,0.188,0.6004,1.0882,,1.1002,,,,0,0,0,0,1,,0.9969,1.7071,1.194,1.194,0.000952,0.000744,0.000966,0.000898,,-0.2086,-0.2086,0.0,0.0,0.0,0.8386,0.0465,0.6697,0.3242,0.0,0.6394268359427889,1.0,-0.16620851153333788,0.500479536618815,,us,confirmed,1,0.107,-0.0563,0.0146,-0.1626,-0.023,0.107,-0.0563,0.0146,-0.1626,-0.023,114100,813669,212010,30890,369549,315277.35,2309720.73,523459.91,78713.24,851116.54,,,,,False,,15,1.765,BAD,67794.95,BTC-USDT-SWAP-LONG-1774882904000-27,67713.35,67754.15,0.12043542720260128
second,failed_triggered,False,False,,0.6188936206496107,0.5000934927071126,,0.5626305642269188,,0.5626305642269188,0.0,True,0.5000934927071126,,0.0,2026-03-30T17:20:37+00:00,14.833333333333334,14.833333333333334,50.0,890.0,0.5003273949711752,1.0,48.36666666666667,2026-03-30T17:35:27+00:00,missed_no_move_in_4h,2026-03-30,SHORT,-0.9786,1.763,0.2586,0.8215,,False,True,True,0,0,0,0,1,,0.7881,1.935,1.0898,1.3063,0.000833,0.000685,0.000689,0.000614,,0.6003,-0.6003,0.0,0.0,0.0,-0.5338,-0.7911,-0.6686,-0.9199,0.0,0.6988250145791628,1.0,-0.0029854783295776293,0.5012515764254192,1.0,us,triggered,1,-0.2672,0.0047,-0.2551,0.2706,-0.1476,0.2672,-0.0047,0.2551,-0.2706,0.1476,101681,746638,144188,26627,223845,376538.35,1931886.41,473079.85,58816.9,617648.65,63.2,0.05132495676022029,2.2264453566157547,66600.05,False,2026-03-30T18:23:49+00:00,17,2.5811,BAD,67137.201825,BTC-USDT-SWAP-SHORT-1774891237000-28,66634.25,66885.7259125,0.751956890858834
second,failed_triggered,False,False,,0.6892483562147067,0.5016193802304657,,0.6265894147406424,,0.6265894147406424,0.0,True,0.5016193802304657,,0.0,2026-03-30T18:57:13+00:00,6.416666666666667,6.416666666666667,6.0,385.0,0.5007448188251168,1.0,2.933333333333333,2026-03-30T19:03:38+00:00,missed_no_move_in_4h,2026-03-30,SHORT,-0.9185,2.0329,0.1114,0.3845,,True,True,False,0,0,0,0,1,,0.3668,1.5167,0.4979,0.622,0.000537,0.000585,0.000493,0.000562,,0.394,-0.394,0.0,0.0,0.0,-0.2439,-1.3243,-0.1743,-0.5024,1.0,0.7416721379200631,1.0,-0.05806301954580768,0.5013040313828928,0.9684844846633276,us,triggered,1,-0.1211,-0.0371,-0.009,0.3485,-0.1341,0.1211,0.0371,0.009,-0.3485,0.1341,44455,557925,74477,11783,163889,80662.68,1552775.45,169937.09,15733.75,515756.97,9.35,0.06674237817824,1.4001770825855058,66480.05,False,2026-03-30T19:06:34+00:00,19,0.5833,BAD,66648.15,BTC-USDT-SWAP-SHORT-1774897033000-31,66524.45,66586.29999999999,0.18577395049732018
second,failed_triggered,False,False,,0.614917559528226,0.4995718500367146,,0.5590159632074782,,0.5590159632074782,0.0,True,0.4995718500367146,,0.0,2026-03-30T18:50:00+00:00,7.216666666666667,7.216666666666667,7.0,433.0,0.5018704586337843,1.0,9.483333333333333,2026-03-30T18:57:13+00:00,missed_no_move_in_4h,2026-03-30,SHORT,-0.9282,1.9949,0.1486,0.3473,,True,True,False,0,0,0,0,1,,0.4544,1.7512,0.4979,0.6601,0.000488,0.000584,0.000541,0.000564,,0.2973,-0.2973,0.0,0.0,0.0,-0.1976,-1.5747,-0.077,-0.3406,0.0,0.6892483562147067,1.0,-0.08879539534255117,0.5016193802304657,1.0,us,triggered,1,-0.1081,-0.0386,-0.0222,0.2532,-0.105,0.1081,0.0386,0.0222,-0.2532,0.105,38230,562904,77593,9998,164400,61659.28,1561500.13,192843.53,14208.06,520220.37,16.7,0.05399872599107401,2.806567732752273,66447.15,False,2026-03-30T19:06:42+00:00,18,0.4505,BAD,66647.557125,BTC-USDT-SWAP-SHORT-1774896600000-30,66483.05,66565.3035625,0.24713644525866757
second,invalidated_or_expired,False,False,,0.6748359862460667,,0.5009222636894549,,0.0,0.6134872602236969,0.0,True,0.5009222636894549,0.6134872602236969,,2026-03-30T17:31:05+00:00,22.266666666666666,22.266666666666666,79.0,1336.0,0.5019018284893639,1.0,,2026-03-30T17:53:21+00:00,missed_no_move_in_4h,2026-03-30,LONG,-0.8044,1.5921,0.3364,,0.3375,,,,0,0,0,0,1,,0.2568,1.935,0.5449,1.2608,0.000688,0.000648,0.000739,0.000665,,-0.5218,-0.5218,1.0,0.0,0.0,-0.0277,-0.7841,-0.0507,-0.7531,0.0,0.7137714575864851,1.0,0.40101720715338846,0.5061835616151125,,us,confirmed,1,0.3115,0.0284,0.0121,-0.4774,-0.1088,0.3115,0.0284,0.0121,-0.4774,-0.1088,47072,687629,135121,14026,241881,125233.47,1816187.32,408702.93,25336.67,693785.47,,,,,False,,17,0.8898,BAD,66956.45,BTC-USDT-SWAP-LONG-1774891865000-29,66740.95,66848.7,0.322369769344804
second,invalidated_or_expired,False,False,,0.6438814134669771,0.5007237787658303,,0.5853467395154337,,0.5853467395154337,0.0,True,0.5007237787658303,,0.0,2026-03-30T19:24:13+00:00,3.0,3.0,70.0,180.0,0.5008840271877847,1.0,,2026-03-30T19:27:13+00:00,missed_no_move_in_4h,2026-03-30,SHORT,-1.0787,2.345,0.1585,0.5065,,,,,0,0,0,0,1,,0.3418,1.902,0.6686,0.8793,0.000573,0.0006,0.00062,0.000582,,0.3121,-0.3121,0.0,0.0,0.0,-0.0457,-1.4976,-0.3544,-0.4313,3.0,0.6306372644329589,1.0,-0.2689397538651416,0.5004452469499908,,us,confirmed,1,0.1161,-0.0884,-0.1049,0.1466,-0.068,-0.1161,0.0884,0.1049,-0.1466,0.068,48132,578803,105610,20885,183203,92268.05,1575836.25,239614.47,46545.67,432458.0,,,,,False,,19,0.6905,BAD,66346.55,BTC-USDT-SWAP-SHORT-1774898653000-35,66211.45,66279.0,0.20383530228278313
second,failed_triggered,False,False,,0.6126271733428595,,0.5003509508614283,,0.0,0.5569337939480541,0.0,True,0.5003509508614283,0.5569337939480541,,2026-03-30T19:54:41+00:00,9.616666666666667,9.616666666666667,12.0,577.0,0.49927172423833255,1.0,66.8,2026-03-30T20:04:18+00:00,missed_no_move_in_4h,2026-03-30,LONG,-0.4945,1.4432,0.4502,,0.4382,False,False,False,0,0,0,0,1,,0.2666,1.6842,0.5391,0.5877,0.000558,0.000606,0.000565,0.000596,,-0.2578,-0.2578,2.0,0.0,0.0,0.1465,-1.1292,0.204,-0.0744,2.0,0.6314015422463866,1.0,-0.26680988458692495,0.4992341031449304,0.9664741443158587,us,triggered,1,0.0989,-0.095,0.0489,-0.148,-0.0009,0.0989,-0.095,0.0489,-0.148,-0.0009,43232,593855,84938,14583,196754,105698.65,1600162.42,154292.15,36404.04,399494.41,76.41666666666667,0.1790409443508558,1.435539242316941,66696.15,False,2026-03-30T21:11:06+00:00,20,0.731,BAD,66576.95,BTC-USDT-SWAP-LONG-1774900481000-36,66434.915925,66505.9329625,0.21356602136547798
second,invalidated_or_expired,False,False,,0.6075917076640049,0.5005425882353431,,0.5523560978763681,,0.5523560978763681,0.0,True,0.5005425882353431,,0.0,2026-03-30T19:19:05+00:00,5.133333333333334,5.133333333333334,84.0,308.0,0.5019320358362191,1.0,,2026-03-30T19:24:13+00:00,missed_no_move_in_4h,2026-03-30,SHORT,-1.139,2.3848,0.0335,0.5452,,,,,0,0,0,0,1,,0.2553,1.8142,0.5819,0.7924,0.000616,0.000597,0.000604,0.000585,,0.3368,-0.3368,0.0,0.0,0.0,-0.1297,-1.5051,-0.4383,-0.5533,2.0,0.6438814134669771,1.0,-0.005541285229088051,0.5007237787658303,,us,confirmed,1,-0.0248,-0.0915,-0.1391,0.1707,-0.1093,0.0248,0.0915,0.1391,-0.1707,0.1093,48623,568882,94928,12663,178540,110483.81,1546964.93,208708.34,16741.53,443575.62,,,,,False,,19,0.8256,BAD,66418.24252500001,BTC-USDT-SWAP-SHORT-1774898345000-34,66290.05,66354.1462625,0.1931944455933024
second,invalidated_or_expired,False,False,,0.607900851435235,,0.5005201205705142,,0.0,0.5526371376683954,0.0,True,0.5005201205705142,0.5526371376683954,,2026-03-30T21:39:33+00:00,11.25,11.25,79.0,675.0,0.4996362509424662,1.0,,2026-03-30T21:50:48+00:00,missed_no_move_in_4h,2026-03-30,LONG,0.3902,0.1246,1.0006,,0.1418,,,,0,0,0,0,1,,0.1983,1.1365,0.2665,0.6067,0.000469,0.00048,0.000444,0.00043,,-0.2834,-0.2834,0.0,0.0,0.0,0.0482,0.5813,0.0254,0.4245,0.0,0.6331045280342984,1.0,0.11311315391620039,0.5005553428541696,,us,confirmed,1,0.0039,0.1153,0.1181,-0.1511,0.3268,0.0039,0.1153,0.1181,-0.1511,0.3268,21154,392420,47249,6042,92451,22442.12,871456.06,100077.53,5020.28,305273.76,,,,,False,,21,0.2909,BAD,66949.85,BTC-USDT-SWAP-LONG-1774906773000-38,66822.35,66886.1,0.19062256582458834
second,no_trigger,False,False,,0.6172673467995416,,0.5013092856379922,,0.0,0.5611521334541287,0.0,True,0.5013092856379922,0.5611521334541287,,2026-03-30T19:13:41+00:00,26.416666666666668,26.416666666666668,87.0,1585.0,0.5002708047757196,1.0,,2026-03-30T19:40:06+00:00,missed_no_move_in_4h,2026-03-30,LONG,-0.9487,2.2624,0.1814,,0.1817,,,,0,0,0,0,1,,0.2543,1.8562,0.3418,0.8357,0.000568,0.000605,0.000591,0.00057,,-0.2693,-0.2693,4.0,0.0,0.0,0.1672,-1.5755,-0.1075,-0.534,0.0,0.647484284480053,1.0,0.2741284294204941,0.500918427406536,,us,confirmed,1,0.3666,-0.0851,0.0707,-0.1772,-0.0489,0.3666,-0.0851,0.0707,-0.1772,-0.0489,47789,591608,101473,14592,186769,71303.11,1590226.34,189087.71,15012.23,358470.81,,,,,False,,19,0.5089,BAD,66963.25,BTC-USDT-SWAP-LONG-1774898021000-32,66211.45,66587.35,1.1290432792414817
second,no_trigger,False,False,,0.6191611053972279,,0.5019317608638353,,0.0,0.562873732179298,0.0,True,0.5019317608638353,0.562873732179298,,2026-03-30T19:14:38+00:00,25.466666666666665,25.466666666666665,47.0,1528.0,0.5002708047757196,1.0,,2026-03-30T19:40:06+00:00,missed_no_move_in_4h,2026-03-30,LONG,-0.9487,2.2624,0.1814,,0.1817,,,,0,0,0,0,1,,0.2543,1.8562,0.3418,0.8357,0.000568,0.000605,0.000591,0.00057,,-0.2693,-0.2693,4.0,0.0,0.0,0.1672,-1.5755,-0.1075,-0.534,0.0,0.647484284480053,1.0,0.11434445049280678,0.500918427406536,,us,confirmed,1,0.3666,-0.0851,0.0707,-0.1772,-0.0489,0.3666,-0.0851,0.0707,-0.1772,-0.0489,47789,591608,101473,14592,186769,71303.11,1590226.34,189087.71,15012.23,358470.81,,,,,False,,19,0.5089,BAD,66963.25,BTC-USDT-SWAP-LONG-1774898078000-33,66211.45,66587.35,1.1290432792414817
second,no_trigger,False,False,,0.7784711668199921,0.4998148117844059,,0.7210154649779322,,0.7210154649779322,0.00037627198745358685,True,0.4998148117844059,,0.00037627198745358685,2026-03-30T19:59:06+00:00,26.533333333333335,26.533333333333335,15.0,1592.0,0.5004056116754059,1.0,,2026-03-30T20:25:38+00:00,missed_no_move_in_4h,2026-03-30,SHORT,-0.2343,1.2839,0.6065,0.078,,,,,0,0,0,0,1,,0.2285,1.1361,0.3471,0.6747,0.000366,0.000586,0.000415,0.000502,,0.1576,-0.1576,3.0,0.0,0.0,-0.0198,-0.2869,0.1342,0.4894,1.0,0.6165591997027998,1.0,-0.2162657251930744,0.5017964129925302,,us,confirmed,0,-0.2295,-0.0534,-0.0259,0.121,0.1192,0.2295,0.0534,0.0259,-0.121,-0.1192,25982,548904,63867,6256,154013,39620.75,1404809.78,122715.2,8290.92,268415.83,,,,,False,,20,0.309,BAD,66963.25,BTC-USDT-SWAP-SHORT-1774900746000-37,66380.15,66671.7,0.8745839689103561
second,primary_unique_reached_move,True,True,1,0.6180119094864884,,0.5007406776721887,,0.003969139565444717,0.6733278959813013,0.003969139565444717,True,0.5007406776721887,0.6733278959813013,,2026-03-31T00:02:34+00:00,3.0,3.0,24.0,180.0,0.4997897212287607,1.0,32.5,2026-03-31T00:05:34+00:00,covered_watch_early,2026-03-31,LONG,0.0163,0.1018,0.0823,,0.0823,False,True,True,1,0,0,0,0,80.02,0.1842,0.1842,0.1842,0.1842,0.000743,0.000743,0.000743,0.000743,2.825,0.0509,0.0509,0.0,0.0,0.0,-0.0557,-0.0557,-0.0557,-0.0557,0.0,0.7317642437773809,1.0,0.2700139207774936,0.49931074353135735,1.0,asia,triggered,1,-0.3477,-0.3477,-0.3477,-0.3305,-0.3477,-0.3477,-0.3477,-0.3477,-0.3305,-0.3477,18261,18261,18261,14069,18261,30703.16,30703.16,30703.16,20316.24,30703.16,35.5,0.0721600635966658,1.512368398892116,66844.15,False,2026-03-31T00:38:04+00:00,0,,GOOD,66795.95,BTC-USDT-SWAP-LONG-1774915354000-1,66691.85,66743.9,0.1559693095548676
second,duplicate_reached_move,False,True,1,0.6924889260397542,,0.49854521002988206,,0.0,0.6295353873088674,0.0,True,0.49854521002988206,0.6295353873088674,,2026-03-31T00:21:41+00:00,22.35,22.35,44.0,1341.0,0.5018851978559375,1.0,1.1,2026-03-31T00:44:02+00:00,covered_watch_early,2026-03-31,LONG,0.211,0.1164,0.5085,,0.5111,True,True,False,1,0,0,0,0,41.55,0.2835,0.628,0.628,0.628,0.000677,0.000628,0.000642,0.000628,2.825,-0.5288,-0.5288,2.0,0.0,0.0,0.1167,0.1239,0.3209,0.1239,1.0,0.6470969748335197,1.0,0.08839320400807363,0.5022048346020006,0.9776058371098473,asia,triggered,1,0.4754,0.1161,0.2929,-0.1765,0.1161,0.4754,0.1161,0.2929,-0.1765,0.1161,49960,132912,93073,18348,132912,96827.54,225045.7,167679.02,18842.93,225045.7,23.45,0.17961195151672296,1.4302576354928456,67042.25,False,2026-03-31T00:45:08+00:00,0,16.8787,GOOD,66922.05,BTC-USDT-SWAP-LONG-1774916501000-3,66557.85,66739.95000000001,0.5457001391220656
second,invalidated_or_expired,False,False,,0.626358095736825,0.5000479603220535,,0.5694164506698408,,0.5694164506698408,0.0,True,0.5000479603220535,,0.0,2026-03-31T00:17:02+00:00,15.133333333333333,15.133333333333333,13.0,908.0,0.5008254826892211,1.0,,2026-03-31T00:32:10+00:00,covered_watch_early,2026-03-31,SHORT,0.1024,0.1322,0.3424,0.132,,,,,1,0,0,0,0,62.63,0.4762,0.4762,0.4762,0.4762,0.00062,0.000597,0.000579,0.000597,3.5721,0.5514,-0.5514,1.0,0.0,0.0,0.278,-0.0377,0.0577,-0.0377,0.0,0.7958764378850149,1.0,-0.06235675313437483,0.493658730708161,,asia,confirmed,1,0.1589,-0.0411,0.0157,0.447,-0.0411,-0.1589,0.0411,-0.0157,-0.447,0.0411,46162,92892,83955,14307,92892,77970.76,148052.03,129697.19,28255.91,148052.03,,,,,False,,0,42.4797,GOOD,66818.35,BTC-USDT-SWAP-SHORT-1774916222000-2,66510.05,66664.20000000001,0.4624671112831218
second,invalidated_or_expired,False,False,,0.7958764378850149,0.493658730708161,,0.7235240344409226,,0.7235240344409226,0.0,True,0.493658730708161,,0.0,2026-03-31T00:32:10+00:00,3.8833333333333333,3.8833333333333333,88.0,233.0,0.5004148234957649,1.0,,2026-03-31T00:36:03+00:00,covered_watch_early,2026-03-31,SHORT,0.2028,0.0277,0.4607,0.0277,,,,,1,0,0,0,0,58.75,0.4453,0.4906,0.4906,0.4906,0.000583,0.000588,0.000559,0.000588,3.5721,0.4177,-0.4177,1.0,0.0,0.0,0.2718,0.0786,0.1628,0.0786,1.0,0.6267440111494625,1.0,-0.08093641967816728,0.5087781052381033,,asia,confirmed,1,0.3254,0.0008,0.0842,0.4423,0.0008,-0.3254,-0.0008,-0.0842,-0.4423,-0.0008,42254,101116,81775,11162,101116,72862.02,162401.8,131215.26,18735.05,162401.8,,,,,False,,0,23.3633,GOOD,66836.25,BTC-USDT-SWAP-SHORT-1774917130000-4,66706.679975,66771.4649875,0.19404999579423615
second,failed_triggered,False,False,,0.6470969748335197,,0.5022048346020006,,0.0,0.5882699771213815,0.0,True,0.5022048346020006,0.5882699771213815,,2026-03-31T00:44:02+00:00,47.7,47.7,48.0,2862.0,0.500940033952743,1.0,1.0166666666666666,2026-03-31T01:31:44+00:00,covered_late,2026-03-31,LONG,1.1925,0.1302,1.9022,,1.1634,True,True,False,1,1,0,1,0,-6.15,0.9389,2.0719,1.2951,1.7224,0.000974,0.00075,0.000826,0.000818,2.825,-0.3553,-0.3553,3.0,66.73,0.0,0.7299,1.5496,0.8625,1.5042,1.0,0.6404085537797796,1.0,0.4371789345976404,0.49940339424515734,1.0,asia,triggered,0,0.1224,0.1386,0.1346,-0.1644,0.1765,0.1224,0.1386,0.1346,-0.1644,0.1765,115410,418617,172436,32995,327292,305895.13,841818.21,412829.05,65470.94,694509.58,48.71666666666667,0.0928574218505305,4.08494751081631,67908.95,False,2026-03-31T01:32:45+00:00,1,7.1306,BAD,67845.95,BTC-USDT-SWAP-LONG-1774917842000-5,66814.526025,67330.23801249999,1.5318882057249108
second,invalidated_or_expired,False,False,,0.61757261411818,0.5003898873492619,,0.5614296491983454,,0.5614296491983454,0.0,True,0.5003898873492619,,0.0,2026-03-31T00:58:39+00:00,30.45,30.45,6.0,1827.0,0.49877295229632274,1.0,,2026-03-31T01:29:06+00:00,covered_watch_early,2026-03-31,SHORT,1.104,0.2512,1.7837,0.2506,,,,,1,0,1,0,0,5.7,1.0566,2.0719,1.2951,1.7224,0.000964,0.000746,0.000811,0.000806,3.5721,-0.0427,0.0427,1.0,0.0,38.16,0.8079,1.4314,0.8879,1.4029,2.0,0.6251981475325924,1.0,0.11306481525257257,0.4985228192546017,,asia,confirmed,1,0.1856,0.1524,0.1654,0.1367,0.2069,-0.1856,-0.1524,-0.1654,-0.1367,-0.2069,114825,402902,168784,47871,319480,306228.54,808176.02,397540.51,130511.34,676839.25,,,,,False,,1,7.4574,GOOD,67845.95,BTC-USDT-SWAP-SHORT-1774918719000-6,67020.05,67433.0,1.2247712544303149
second,primary_unique_reached_move,True,True,3,0.6163092371511475,0.49992503609607164,,0.5602811246828613,,0.5602811246828613,0.0,True,0.49992503609607164,,0.0,2026-03-31T01:53:35+00:00,3.7,3.7,46.0,222.0,0.5006252838711215,1.0,102.58333333333333,2026-03-31T01:57:17+00:00,covered_mid,2026-03-31,SHORT,1.1028,0.6273,2.1374,0.6233,,False,False,False,1,1,0,0,0,-22.48,0.3793,2.825,1.1284,2.0425,0.000732,0.000852,0.001105,0.000962,3.5721,0.2039,-0.2039,2.0,4.48,0.0,-0.061,1.8048,0.4285,1.3088,2.0,0.6006878996660056,1.0,0.015100800088953011,0.5014222705415292,0.9681180726370426,asia,triggered,1,0.0551,0.1605,0.1703,0.3533,0.1681,-0.0551,-0.1605,-0.1703,-0.3533,-0.1681,84305,647601,254842,27316,418483,202183.07,1503256.14,712772.51,73206.31,1097006.62,106.28333333333333,0.32132620355520153,1.406794575481415,67656.85,False,2026-03-31T03:39:52+00:00,1,2.5577,MID,68039.55,BTC-USDT-SWAP-SHORT-1774922015000-9,67874.95,67957.25,0.24221109594635717
second,duplicate_reached_move,False,True,3,0.6345278947400903,0.5009923773383042,,0.5768435406728093,,0.5768435406728093,0.0,True,0.5009923773383042,,0.0,2026-03-31T03:47:59+00:00,37.28333333333333,37.28333333333333,37.0,2237.0,0.5022833342217126,1.0,3.2,2026-03-31T04:25:16+00:00,covered_mid,2026-03-31,SHORT,0.1104,0.964,1.5795,0.1979,,True,True,False,1,1,0,0,0,-170.47,0.4657,1.2335,0.4657,0.5233,0.000464,0.000655,0.000504,0.000484,3.5721,0.2782,-0.2782,0.0,33.93,0.0,0.1517,-0.0275,0.0878,-0.124,0.0,0.6069059666692521,1.0,-0.021809557716450885,0.5001676198210253,1.0,asia,triggered,1,0.1011,0.0683,-0.0275,0.1808,-0.0543,-0.1011,-0.0683,0.0275,-0.1808,0.0543,34882,638595,67828,14525,137866,82173.21,1503011.01,151128.96,37940.47,293924.87,40.483333333333334,0.06542289164740182,3.0478931887177754,67516.25,False,2026-03-31T04:28:28+00:00,4,0.6078,MID,67840.85,BTC-USDT-SWAP-SHORT-1774928879000-10,67560.45,67700.65,0.4141762302134599
second,invalidated_or_expired,False,False,,0.6404085537797796,,0.49940339424515734,,0.0,0.5821895943452541,0.0,True,0.49940339424515734,0.5821895943452541,,2026-03-31T01:31:44+00:00,16.666666666666668,16.666666666666668,32.0,1000.0,0.500657621317164,1.0,,2026-03-31T01:48:24+00:00,wrong_direction,2026-03-31,LONG,1.083,0.7344,2.0331,,0.8771,,,,1,0,1,0,0,,0.8939,2.825,1.618,2.1111,0.001326,0.000861,0.001178,0.00098,3.5721,-0.3078,-0.3078,1.0,0.0,2.71,-0.0927,1.7165,0.8401,1.181,1.0,0.6225355566554176,1.0,0.22422095230571357,0.5007333792827784,,asia,confirmed,1,0.1305,0.1496,0.1493,-0.1319,0.1437,0.1305,0.1496,0.1493,-0.1319,0.1437,162092,601969,292011,29241,428222,489973.91,1399510.1,852907.29,73768.89,1084131.24,,,,,False,,1,8.964,BAD,68387.95,BTC-USDT-SWAP-LONG-1774920704000-8,67752.85,68070.4,0.9330046540052523
second,duplicate_reached_move,False,True,3,0.6198049353573926,0.50030596719973,,0.5634590321430841,,0.5634590321430841,0.0,True,0.50030596719973,,0.0,2026-03-31T05:00:02+00:00,8.566666666666666,8.566666666666666,127.0,514.0,0.5015046921359625,1.0,6.0,2026-03-31T05:08:36+00:00,covered_mid,2026-03-31,SHORT,-0.392,1.3115,0.6809,0.2488,,True,True,False,1,1,0,0,0,-213.8,0.2953,1.0148,0.4036,0.6976,0.000501,0.000486,0.000467,0.000484,3.5721,0.3898,-0.3898,0.0,42.56,0.0,-0.1135,-0.5604,-0.0827,-0.3251,1.0,0.7305459800394323,1.0,0.1292831363524144,0.5012421482541852,0.9670775281232713,asia,triggered,1,0.0508,-0.0363,-0.0114,0.3283,-0.0492,-0.0508,0.0363,0.0114,-0.3283,0.0492,35889,424368,63612,11081,147269,61335.47,864137.39,123899.94,15943.44,325177.52,14.566666666666666,0.054283381498697825,1.4034389611831104,67387.35,False,2026-03-31T05:14:36+00:00,5,0.8286,MID,67598.95,BTC-USDT-SWAP-SHORT-1774933202000-11,67423.95,67511.45,0.25921528866584853
second,duplicate_reached_move,False,True,3,0.62196208510795,0.5005869986921858,,0.5654200773708636,,0.5654200773708636,0.0,True,0.5005869986921858,,0.0,2026-03-31T05:00:45+00:00,7.85,7.85,84.0,471.0,0.5015046921359625,1.0,7.516666666666667,2026-03-31T05:08:36+00:00,covered_mid,2026-03-31,SHORT,-0.392,1.3115,0.6809,0.2488,,True,True,False,1,1,0,0,0,-213.8,0.2953,1.0148,0.4036,0.6976,0.000501,0.000486,0.000467,0.000484,3.5721,0.3898,-0.3898,0.0,42.56,0.0,-0.1135,-0.5604,-0.0827,-0.3251,1.0,0.7305459800394323,1.0,-0.15097240859013783,0.5012421482541852,0.9771711701450283,asia,triggered,1,0.0508,-0.0363,-0.0114,0.3283,-0.0492,-0.0508,0.0363,0.0114,-0.3283,0.0492,35889,424368,63612,11081,147269,61335.47,864137.39,123899.94,15943.44,325177.52,15.366666666666667,0.05027886974879724,1.4319104693445175,67390.05,False,2026-03-31T05:16:07+00:00,5,0.8286,MID,67598.95,BTC-USDT-SWAP-SHORT-1774933245000-12,67423.95,67511.45,0.25921528866584853
second,failed_triggered,False,False,,0.6253218764344073,0.500268186646314,,0.5684744331221884,,0.5684744331221884,0.0,True,0.500268186646314,,0.0,2026-03-31T06:33:26+00:00,5.466666666666667,5.466666666666667,73.0,328.0,0.4988460462622764,1.0,33.03333333333333,2026-03-31T06:38:54+00:00,covered_late,2026-03-31,SHORT,-0.4562,1.064,0.06,0.315,,False,True,True,1,1,0,1,0,-304.1,0.2251,0.8308,0.3762,0.6803,0.000569,0.000502,0.000507,0.000479,3.5721,0.3069,-0.3069,0.0,60.53,0.0,-0.1466,-0.4896,-0.2801,-0.4311,0.0,0.602443223625463,1.0,0.06023756928613554,0.4992328752239325,1.0,asia,triggered,1,-0.0763,-0.0243,-0.1755,0.0954,-0.076,0.0763,0.0243,0.1755,-0.0954,0.076,36332,424973,69369,9827,132643,58227.3,862534.37,130016.52,15275.72,239252.25,38.5,0.08183555212633757,1.6156761222803415,67275.05,False,2026-03-31T07:11:56+00:00,6,0.7949,BAD,67434.55042500001,BTC-USDT-SWAP-SHORT-1774938806000-13,67330.15,67382.3502125,0.15493734586397256
