zone_id,date,direction,confirmed_iso,tz_entry_ref_price,tz_session_high,tz_session_low,tz_nearest_obstacle_pct,tz_nearest_obstacle_type,tz_room_to_run_pct,tz_n_obstacles_within_2pct,tz_target_price,tz_target_type,tz_target_distance_pct,tz_has_target_ge_2pct,tz_void_thin_path_score,tz_opposing_wall_risk,tz_max_wall_on_path,tz_n_swing_levels,tz_n_volume_nodes,watch_label,coverage_class,setup_type
BTC-USDT-SWAP-LONG-1774540527000-34,2026-03-26,LONG,2026-03-26T16:06:10+00:00,68999.9,71416.7,68495.1,0.08,swing_high,0.08,17,71416.7,session_high,3.5026,1,0.0961,69.0,609.19,10,7,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1774538419000-30,2026-03-26,LONG,2026-03-26T15:46:36+00:00,69030.5,71416.7,68495.1,0.4628,hvn,0.4628,14,71416.7,session_high,3.4567,1,0.0948,80.0,1020.22,9,8,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1774538541000-31,2026-03-26,LONG,2026-03-26T15:46:36+00:00,69030.5,71416.7,68495.1,0.4628,hvn,0.4628,14,71416.7,session_high,3.4567,1,0.0948,80.0,1020.22,9,8,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1774548203000-37,2026-03-26,SHORT,2026-03-26T18:10:48+00:00,68388.1,71416.7,68275.0,0.1654,session_low,0.1654,1,,blocked,0.1654,0,0.0954,51.0,2171.9,3,8,BAD,missed_no_move_in_4h,retest_after_breakout_short
BTC-USDT-SWAP-SHORT-1774549562000-40,2026-03-26,SHORT,2026-03-26T18:52:19+00:00,68371.9,71416.7,68115.8,0.1353,swing_high,0.1353,3,,blocked,0.1353,0,0.0947,67.0,843.69,10,8,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1774548280000-38,2026-03-26,SHORT,2026-03-26T18:10:48+00:00,68388.1,71416.7,68275.0,0.1654,session_low,0.1654,1,,blocked,0.1654,0,0.0954,51.0,2171.9,3,8,BAD,missed_no_move_in_4h,retest_after_breakout_short
BTC-USDT-SWAP-SHORT-1774548303000-39,2026-03-26,SHORT,2026-03-26T18:10:48+00:00,68388.1,71416.7,68275.0,0.1654,session_low,0.1654,1,,blocked,0.1654,0,0.0954,51.0,2171.9,3,8,BAD,missed_no_move_in_4h,retest_after_breakout_short
BTC-USDT-SWAP-LONG-1774550123000-41,2026-03-26,LONG,2026-03-26T19:07:22+00:00,68407.0,71416.7,68115.8,0.136,hvn,0.136,11,71416.7,session_high,4.3997,1,0.0942,80.0,751.85,3,8,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1774547784000-35,2026-03-26,LONG,2026-03-26T18:02:03+00:00,68520.6,71416.7,68300.0,0.4807,hvn,0.4807,12,71416.7,session_high,4.2266,1,0.0924,77.0,917.25,6,7,BAD,missed_no_move_in_4h,retest_after_breakout_long
BTC-USDT-SWAP-SHORT-1774554260000-42,2026-03-26,SHORT,2026-03-26T19:47:20+00:00,68618.5,71416.7,68115.8,0.1727,hvn,0.1727,4,,blocked,0.1727,0,0.0931,80.0,565.1,5,8,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-LONG-1774548123000-36,2026-03-26,LONG,2026-03-26T18:15:56+00:00,68362.6,71416.7,68275.0,0.627,swing_low,0.627,16,71416.7,session_high,4.4675,1,0.0932,85.0,563.06,8,8,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1774557042000-45,2026-03-26,LONG,2026-03-26T20:47:17+00:00,69129.9,71416.7,68115.8,0.1014,hvn,0.1014,1,71416.7,session_high,3.308,1,0.1002,43.0,528.54,3,8,BAD,missed_no_move_in_4h,retest_after_breakout_long
BTC-USDT-SWAP-SHORT-1774564730000-48,2026-03-26,SHORT,2026-03-26T22:41:55+00:00,68755.1,71416.7,68115.8,0.371,hvn,0.371,3,,blocked,0.371,0,0.0999,46.0,449.29,3,7,BAD,missed_no_move_in_4h,retest_after_breakout_short
BTC-USDT-SWAP-SHORT-1774556212000-43,2026-03-26,SHORT,2026-03-26T20:19:52+00:00,69134.8,71416.7,68115.8,0.0503,hvn,0.0503,12,,blocked,0.0503,0,0.1039,37.0,416.49,7,8,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1774556314000-44,2026-03-26,SHORT,2026-03-26T20:21:34+00:00,69060.8,71416.7,68115.8,0.0582,swing_high,0.0582,11,,blocked,0.0582,0,0.1043,34.0,180.0,6,8,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-LONG-1774558729000-46,2026-03-26,LONG,2026-03-26T21:37:34+00:00,68989.6,71416.7,68115.8,0.0513,swing_high,0.0513,6,71416.7,session_high,3.5181,1,0.1012,52.0,829.02,8,8,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1774564434000-47,2026-03-26,LONG,2026-03-26T22:36:54+00:00,68758.1,71416.7,68115.8,0.1337,hvn,0.1337,10,71416.7,session_high,3.8666,1,0.0985,48.0,661.66,6,8,BAD,missed_no_move_in_4h,retest_after_breakout_long
BTC-USDT-SWAP-LONG-1774565554000-49,2026-03-26,LONG,2026-03-26T23:15:08+00:00,68800.2,71416.7,68115.8,0.0724,hvn,0.0724,7,71416.7,session_high,3.803,1,0.1001,43.0,831.58,10,7,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1774570637000-2,2026-03-27,SHORT,2026-03-27T00:20:17+00:00,68856.8,68944.0,68684.9,0.1406,swing_low,0.1406,7,,blocked,0.1406,0,0.1004,47.0,324.04,6,7,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-LONG-1774571281000-3,2026-03-27,LONG,2026-03-27T00:34:33+00:00,68725.7,68944.0,68680.0,0.101,swing_high,0.101,8,,blocked,0.101,0,0.102,37.0,640.49,5,7,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1774570334000-1,2026-03-27,LONG,2026-03-27T00:28:01+00:00,68745.1,68944.0,68684.9,0.2253,hvn,0.2253,8,,blocked,0.2253,0,0.0989,50.0,692.09,6,7,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1774578177000-9,2026-03-27,SHORT,2026-03-27T02:34:45+00:00,68980.1,69164.0,68501.3,0.0599,swing_high,0.0599,7,,blocked,0.0599,0,0.0994,57.0,224.42,5,6,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1774577539000-8,2026-03-27,SHORT,2026-03-27T02:15:19+00:00,69029.3,69164.0,68501.3,0.0516,swing_high,0.0516,10,,blocked,0.0516,0,0.0983,58.0,960.34,8,7,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-LONG-1774576895000-6,2026-03-27,LONG,2026-03-27T02:04:50+00:00,69086.4,69104.9,68501.3,0.0921,hvn,0.0921,2,,blocked,0.0921,0,0.0981,50.0,806.89,8,7,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1774573301000-5,2026-03-27,SHORT,2026-03-27T01:15:37+00:00,68829.0,68944.0,68501.3,0.1002,swing_low,0.1002,9,,blocked,0.1002,0,0.0985,58.0,364.99,8,7,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-LONG-1774576961000-7,2026-03-27,LONG,2026-03-27T02:25:24+00:00,68979.4,69164.0,68501.3,0.1023,swing_high,0.1023,7,,blocked,0.1023,0,0.1,52.0,218.6,9,7,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1774572338000-4,2026-03-27,SHORT,2026-03-27T01:01:41+00:00,68744.1,68944.0,68501.3,0.0642,hvn,0.0642,6,,blocked,0.0642,0,0.0988,53.0,487.01,7,7,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-LONG-1774587127000-12,2026-03-27,LONG,2026-03-27T04:55:16+00:00,68561.1,69164.0,68258.0,0.2026,hvn,0.2026,9,,blocked,0.2026,0,0.0986,50.0,641.74,6,5,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1774585514000-10,2026-03-27,LONG,2026-03-27T04:28:22+00:00,68512.0,69164.0,68258.0,0.0863,swing_low,0.0863,17,,blocked,0.0863,0,0.0988,47.0,920.29,11,5,BAD,missed_no_move_in_4h,retest_after_breakout_long
BTC-USDT-SWAP-LONG-1774594419000-13,2026-03-27,LONG,2026-03-27T06:56:39+00:00,68677.0,69164.0,68258.0,0.1063,hvn,0.1063,8,,blocked,0.1063,0,0.0971,56.0,1495.83,10,5,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1774585870000-11,2026-03-27,SHORT,2026-03-27T04:39:20+00:00,68562.7,69164.0,68258.0,0.4444,session_low,0.4444,1,,blocked,0.4444,0,0.0972,53.0,1775.46,11,5,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1774598331000-14,2026-03-27,SHORT,2026-03-27T08:12:52+00:00,68465.8,69164.0,68258.0,0.3035,swing_low,0.3035,2,,blocked,0.3035,0,0.0955,76.0,977.75,9,5,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1774600484000-17,2026-03-27,SHORT,2026-03-27T08:42:54+00:00,67736.8,69164.0,67576.3,0.2369,session_low,0.2369,1,,blocked,0.2369,0,0.0973,63.0,311.87,10,7,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1774600392000-16,2026-03-27,SHORT,2026-03-27T08:42:54+00:00,67736.8,69164.0,67576.3,0.2369,session_low,0.2369,1,,blocked,0.2369,0,0.0973,63.0,311.87,10,7,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-LONG-1774599878000-15,2026-03-27,LONG,2026-03-27T08:50:03+00:00,67817.6,69164.0,67576.3,0.9325,hvn,0.9325,15,,blocked,0.9325,0,0.0966,78.0,649.18,7,7,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1774610486000-20,2026-03-27,LONG,2026-03-27T11:25:34+00:00,66638.2,69164.0,66170.5,0.3178,hvn,0.3178,8,68450.0,hvn,2.7189,1,0.0925,83.0,1006.21,5,12,BAD,missed_no_move_in_4h,retest_after_breakout_long
BTC-USDT-SWAP-LONG-1774612561000-21,2026-03-27,LONG,2026-03-27T12:06:26+00:00,66639.9,69164.0,66170.5,0.2402,hvn,0.2402,12,68501.0,swing_high,2.7928,1,0.0915,85.0,963.74,13,12,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1774609222000-19,2026-03-27,LONG,2026-03-27T11:21:26+00:00,66658.6,69164.0,66170.5,0.2871,hvn,0.2871,7,68450.0,hvn,2.6874,1,0.0915,110.0,788.16,5,12,BAD,missed_no_move_in_4h,retest_after_breakout_long
BTC-USDT-SWAP-LONG-1774620007000-22,2026-03-27,LONG,2026-03-27T14:18:43+00:00,66193.5,69164.0,65943.8,0.1609,hvn,0.1609,9,67616.3,swing_low,2.1495,1,0.092,100.0,664.71,3,12,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1774623813000-24,2026-03-27,LONG,2026-03-27T15:08:42+00:00,66207.9,69164.0,65682.4,0.0636,hvn,0.0636,11,67576.3,swing_low,2.0668,1,0.0946,77.0,931.29,4,14,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1774626472000-26,2026-03-27,LONG,2026-03-27T15:51:18+00:00,66317.6,69164.0,65682.4,0.1243,hvn,0.1243,11,67700.0,hvn,2.0845,1,0.0931,92.0,725.66,5,12,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1774626322000-25,2026-03-27,LONG,2026-03-27T15:51:18+00:00,66317.6,69164.0,65682.4,0.1243,hvn,0.1243,11,67700.0,hvn,2.0845,1,0.0931,92.0,725.66,5,12,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1774628406000-28,2026-03-27,LONG,2026-03-27T16:28:03+00:00,65930.5,69164.0,65682.4,0.2571,hvn,0.2571,12,67576.3,swing_low,2.4963,1,0.0962,67.0,667.54,3,11,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1774628331000-27,2026-03-27,LONG,2026-03-27T16:28:03+00:00,65930.5,69164.0,65682.4,0.2571,hvn,0.2571,12,67576.3,swing_low,2.4963,1,0.0962,67.0,667.54,3,11,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1774620613000-23,2026-03-27,SHORT,2026-03-27T14:38:37+00:00,65785.6,69164.0,65682.4,0.1569,session_low,0.1569,1,,blocked,0.1569,0,0.096,91.0,535.34,5,14,BAD,missed_no_move_in_4h,retest_after_breakout_short
BTC-USDT-SWAP-SHORT-1774634948000-30,2026-03-27,SHORT,2026-03-27T18:12:08+00:00,65700.0,69164.0,65531.1,0.2571,session_low,0.2571,1,,blocked,0.2571,0,0.0949,96.0,670.0,9,10,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-LONG-1774635434000-32,2026-03-27,LONG,2026-03-27T18:33:55+00:00,65707.2,69164.0,65511.6,0.1412,hvn,0.1412,11,69164.0,session_high,5.2609,1,0.0922,107.0,2009.47,3,10,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1774635234000-31,2026-03-27,SHORT,2026-03-27T18:45:11+00:00,65798.5,69164.0,65511.6,0.1764,swing_low,0.1764,3,,blocked,0.1764,0,0.0946,86.0,553.83,4,7,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1774608293000-18,2026-03-27,SHORT,2026-03-27T11:00:39+00:00,66360.4,69164.0,66214.0,0.2206,session_low,0.2206,1,,blocked,0.2206,0,0.0926,66.0,1200.28,5,11,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-LONG-1774633774000-29,2026-03-27,LONG,2026-03-27T17:52:49+00:00,65647.5,69164.0,65531.1,0.1264,swing_low,0.1264,15,67654.0,swing_low,3.0565,1,0.0973,63.0,670.77,7,10,BAD,missed_no_move_in_4h,retest_after_breakout_long
BTC-USDT-SWAP-LONG-1774655103000-33,2026-03-27,LONG,2026-03-27T23:50:09+00:00,66280.7,69164.0,65511.6,4.3501,session_high,4.3501,0,69164.0,session_high,4.3501,1,0.091,104.0,1666.66,15,5,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1774657037000-3,2026-03-28,LONG,2026-03-28T00:20:17+00:00,66300.9,66450.0,66255.9,0.2249,session_high,0.2249,1,,blocked,0.2249,0,0.0954,69.0,663.53,12,5,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1774656577000-2,2026-03-28,SHORT,2026-03-28T00:40:41+00:00,66425.5,66487.8,66255.9,0.124,swing_high,0.124,22,,blocked,0.124,0,0.0964,64.0,860.81,16,5,BAD,missed_no_move_in_4h,retest_after_breakout_short
BTC-USDT-SWAP-SHORT-1774656525000-1,2026-03-28,SHORT,2026-03-28T00:40:41+00:00,66425.5,66487.8,66255.9,0.124,swing_high,0.124,22,,blocked,0.124,0,0.0964,64.0,860.81,16,5,BAD,missed_no_move_in_4h,retest_after_breakout_short
BTC-USDT-SWAP-SHORT-1774662687000-8,2026-03-28,SHORT,2026-03-28T01:54:27+00:00,66130.9,66487.8,66023.2,0.1223,hvn,0.1223,11,,blocked,0.1223,0,0.0958,79.0,756.59,11,5,BAD,missed_no_move_in_4h,retest_after_breakout_short
BTC-USDT-SWAP-LONG-1774659275000-4,2026-03-28,LONG,2026-03-28T01:06:01+00:00,66352.6,66487.8,66255.9,0.2038,session_high,0.2038,1,,blocked,0.2038,0,0.099,57.0,663.36,12,5,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1774664758000-10,2026-03-28,LONG,2026-03-28T02:35:31+00:00,65998.5,66487.8,65901.0,0.078,swing_high,0.078,10,,blocked,0.078,0,0.0965,54.0,1186.86,10,5,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1774662071000-7,2026-03-28,LONG,2026-03-28T01:47:32+00:00,66140.0,66487.8,66023.2,0.0508,swing_low,0.0508,7,,blocked,0.0508,0,0.0956,71.0,1643.99,21,5,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1774665979000-11,2026-03-28,SHORT,2026-03-28T03:14:37+00:00,66097.7,66487.8,65901.0,0.0722,swing_high,0.0722,13,,blocked,0.0722,0,0.0981,67.0,665.6,17,5,BAD,missed_no_move_in_4h,retest_after_breakout_short
BTC-USDT-SWAP-LONG-1774679676000-13,2026-03-28,LONG,2026-03-28T06:39:05+00:00,66412.4,66487.8,65901.0,0.0504,swing_high,0.0504,3,,blocked,0.0504,0,0.0956,76.0,662.62,20,4,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1774660665000-6,2026-03-28,LONG,2026-03-28T01:24:23+00:00,66236.3,66487.8,66063.6,0.1028,swing_low,0.1028,4,,blocked,0.1028,0,0.0973,64.0,490.62,14,5,BAD,missed_no_move_in_4h,retest_after_breakout_long
BTC-USDT-SWAP-SHORT-1774686604000-15,2026-03-28,SHORT,2026-03-28T08:33:04+00:00,66513.1,66542.0,65901.0,0.0949,hvn,0.0949,21,,blocked,0.0949,0,0.0966,55.0,1188.16,19,4,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-LONG-1774690718000-16,2026-03-28,LONG,2026-03-28T09:42:47+00:00,66262.8,66542.0,65901.0,0.0561,hvn,0.0561,13,,blocked,0.0561,0,0.0982,61.0,724.4,14,4,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1774672561000-12,2026-03-28,SHORT,2026-03-28T04:49:49+00:00,66241.1,66487.8,65901.0,0.062,hvn,0.062,18,,blocked,0.062,0,0.0967,75.0,664.13,18,4,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-LONG-1774685109000-14,2026-03-28,LONG,2026-03-28T08:14:46+00:00,66457.5,66542.0,65901.0,0.1271,swing_high,0.1271,2,,blocked,0.1271,0,0.096,73.0,742.86,20,4,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1774660589000-5,2026-03-28,LONG,2026-03-28T01:24:23+00:00,66236.3,66487.8,66063.6,0.1028,swing_low,0.1028,4,,blocked,0.1028,0,0.0973,64.0,490.62,14,5,BAD,missed_no_move_in_4h,retest_after_breakout_long
BTC-USDT-SWAP-SHORT-1774663765000-9,2026-03-28,SHORT,2026-03-28T02:46:19+00:00,65973.3,66487.8,65901.0,0.0582,swing_low,0.0582,5,,blocked,0.0582,0,0.0974,76.0,666.83,13,5,BAD,missed_no_move_in_4h,retest_after_breakout_short
BTC-USDT-SWAP-LONG-1774706385000-19,2026-03-28,LONG,2026-03-28T14:04:09+00:00,66778.4,67147.3,65901.0,0.3318,hvn,0.3318,2,,blocked,0.3318,0,0.099,54.0,824.3,14,6,BAD,missed_no_move_in_4h,retest_after_breakout_long
BTC-USDT-SWAP-LONG-1774706252000-18,2026-03-28,LONG,2026-03-28T14:00:32+00:00,66777.6,67147.3,65901.0,0.333,hvn,0.333,2,,blocked,0.333,0,0.097,65.0,533.65,14,6,BAD,missed_no_move_in_4h,retest_after_breakout_long
BTC-USDT-SWAP-LONG-1774712731000-20,2026-03-28,LONG,2026-03-28T15:55:20+00:00,66985.7,67294.4,65901.0,0.4608,swing_high,0.4608,2,,blocked,0.4608,0,0.1,47.0,365.52,9,6,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1774716427000-21,2026-03-28,LONG,2026-03-28T16:50:54+00:00,66859.9,67294.4,65901.0,0.06,hvn,0.06,5,,blocked,0.06,0,0.0986,57.0,456.92,5,6,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1774705080000-17,2026-03-28,SHORT,2026-03-28T14:09:51+00:00,66771.2,67147.3,65901.0,0.3433,swing_high,0.3433,24,,blocked,0.3433,0,0.097,65.0,1085.58,18,6,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-LONG-1774735104000-22,2026-03-28,LONG,2026-03-28T22:14:47+00:00,66593.4,67294.4,65901.0,0.2602,swing_low,0.2602,23,,blocked,0.2602,0,0.0946,79.0,828.97,18,4,BAD,missed_no_move_in_4h,retest_after_breakout_long
BTC-USDT-SWAP-LONG-1774736087000-23,2026-03-28,LONG,2026-03-28T22:34:43+00:00,66735.9,67294.4,65901.0,0.0743,swing_low,0.0743,23,,blocked,0.0743,0,0.0964,75.0,393.65,19,4,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1774742430000-1,2026-03-29,SHORT,2026-03-29T00:06:41+00:00,66404.7,66443.8,66326.4,0.0824,hvn,0.0824,2,,blocked,0.0824,0,0.0961,83.0,861.02,18,5,GOOD,covered_watch_early,absorption_reversal_short
BTC-USDT-SWAP-LONG-1774742870000-3,2026-03-29,LONG,2026-03-29T00:26:39+00:00,66316.9,66443.8,66249.0,0.1253,hvn,0.1253,24,,blocked,0.1253,0,0.0975,72.0,336.44,19,5,BAD,wrong_direction,absorption_reversal_long
BTC-USDT-SWAP-LONG-1774743999000-4,2026-03-29,LONG,2026-03-29T00:46:44+00:00,66375.4,66443.8,66249.0,0.1031,swing_high,0.1031,23,,blocked,0.1031,0,0.096,77.0,1000.07,20,4,BAD,wrong_direction,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1774742801000-2,2026-03-29,SHORT,2026-03-29T00:11:14+00:00,66424.9,66443.8,66326.4,0.1128,hvn,0.1128,2,,blocked,0.1128,0,0.0928,112.0,861.8,17,5,GOOD,covered_watch_early,absorption_reversal_short
BTC-USDT-SWAP-LONG-1774753216000-9,2026-03-29,LONG,2026-03-29T03:04:26+00:00,66761.5,66825.7,66249.0,0.0833,swing_high,0.0833,12,,blocked,0.0833,0,0.1009,40.0,484.89,16,4,BAD,wrong_direction,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1774746731000-5,2026-03-29,SHORT,2026-03-29T01:18:42+00:00,66508.3,66569.0,66249.0,0.0851,swing_high,0.0851,5,,blocked,0.0851,0,0.0985,57.0,875.3,21,4,GOOD,covered_watch_early,retest_after_breakout_short
BTC-USDT-SWAP-SHORT-1774750254000-6,2026-03-29,SHORT,2026-03-29T02:28:15+00:00,66642.0,66681.1,66249.0,0.1381,hvn,0.1381,11,,blocked,0.1381,0,0.0999,47.0,487.0,20,4,GOOD,covered_watch_early,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1774751295000-7,2026-03-29,SHORT,2026-03-29T02:36:58+00:00,66550.8,66681.1,66249.0,0.1489,swing_high,0.1489,7,,blocked,0.1489,0,0.099,43.0,859.26,13,4,GOOD,covered_watch_early,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1774757504000-12,2026-03-29,SHORT,2026-03-29T04:39:23+00:00,66763.3,67114.2,66249.0,0.0628,swing_low,0.0628,17,,blocked,0.0628,0,0.0981,45.0,856.63,19,5,MID,covered_mid,retest_after_breakout_short
BTC-USDT-SWAP-SHORT-1774760707000-14,2026-03-29,SHORT,2026-03-29T05:14:24+00:00,66657.1,67114.2,66249.0,0.0558,swing_high,0.0558,10,,blocked,0.0558,0,0.0992,52.0,945.23,16,5,MID,covered_mid,retest_after_breakout_short
BTC-USDT-SWAP-LONG-1774754966000-10,2026-03-29,LONG,2026-03-29T03:32:26+00:00,66952.2,67114.2,66249.0,0.242,session_high,0.242,1,,blocked,0.242,0,0.098,66.0,595.1,15,5,BAD,wrong_direction,absorption_reversal_long
BTC-USDT-SWAP-LONG-1774762457000-15,2026-03-29,LONG,2026-03-29T05:37:38+00:00,66609.1,67114.2,66249.0,0.0614,hvn,0.0614,11,,blocked,0.0614,0,0.0996,50.0,680.8,17,5,BAD,wrong_direction,retest_after_breakout_long
BTC-USDT-SWAP-LONG-1774760584000-13,2026-03-29,LONG,2026-03-29T05:10:08+00:00,66685.4,67114.2,66249.0,0.0819,swing_low,0.0819,7,,blocked,0.0819,0,0.0981,61.0,476.68,10,5,BAD,wrong_direction,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1774763331000-16,2026-03-29,SHORT,2026-03-29T05:58:13+00:00,66759.5,67114.2,66249.0,0.0559,swing_low,0.0559,9,,blocked,0.0559,0,0.0962,61.0,1510.23,7,5,MID,covered_mid,absorption_reversal_short
BTC-USDT-SWAP-LONG-1774755666000-11,2026-03-29,LONG,2026-03-29T03:56:25+00:00,66877.0,67114.2,66249.0,0.1503,swing_high,0.1503,2,,blocked,0.1503,0,0.0985,54.0,615.91,13,5,BAD,wrong_direction,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1774768706000-17,2026-03-29,SHORT,2026-03-29T07:34:57+00:00,66608.5,67114.2,66249.0,0.0878,hvn,0.0878,4,,blocked,0.0878,0,0.0976,57.0,858.16,10,5,MID,covered_mid,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1774779062000-19,2026-03-29,SHORT,2026-03-29T10:14:02+00:00,66474.9,67114.2,66249.0,0.3398,session_low,0.3398,1,,blocked,0.3398,0,0.099,51.0,737.85,17,4,MID,covered_mid,retest_after_breakout_short
BTC-USDT-SWAP-LONG-1774777150000-18,2026-03-29,LONG,2026-03-29T09:43:58+00:00,66556.6,67114.2,66249.0,0.0652,hvn,0.0652,20,,blocked,0.0652,0,0.1006,53.0,888.54,18,4,BAD,wrong_direction,absorption_reversal_long
BTC-USDT-SWAP-LONG-1774780706000-20,2026-03-29,LONG,2026-03-29T10:52:43+00:00,66522.6,67114.2,66249.0,0.0726,swing_low,0.0726,15,,blocked,0.0726,0,0.0979,53.0,334.4,10,4,BAD,wrong_direction,absorption_reversal_long
BTC-USDT-SWAP-LONG-1774783251000-21,2026-03-29,LONG,2026-03-29T11:23:51+00:00,66743.9,67114.2,66249.0,0.0787,swing_high,0.0787,3,,blocked,0.0787,0,0.0971,55.0,1001.43,11,4,BAD,wrong_direction,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1774752923000-8,2026-03-29,SHORT,2026-03-29T02:58:23+00:00,66735.0,66825.7,66249.0,0.0595,swing_low,0.0595,16,,blocked,0.0595,0,0.1007,41.0,691.64,21,4,GOOD,covered_watch_early,absorption_reversal_short
BTC-USDT-SWAP-LONG-1774784312000-22,2026-03-29,LONG,2026-03-29T11:54:31+00:00,66809.5,67114.2,66249.0,0.4561,session_high,0.4561,1,,blocked,0.4561,0,0.0959,62.0,1228.54,12,4,BAD,wrong_direction,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1774805237000-23,2026-03-29,SHORT,2026-03-29T17:31:28+00:00,66213.2,67114.2,66123.0,0.1362,session_low,0.1362,1,,blocked,0.1362,0,0.0954,74.0,996.67,6,5,BAD,covered_late,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1774826131000-24,2026-03-29,SHORT,2026-03-29T23:32:21+00:00,65929.3,67114.2,64930.8,0.1961,hvn,0.1961,3,,blocked,0.1961,0,0.1017,44.0,359.62,7,9,BAD,missed_no_move_in_4h,retest_after_breakout_short
