zone_id,venue,symbol,date,confirmedTs,confirmed_iso,direction,setup_type,regime,prior_move_1d,prior_move_60m_pct,eng_ofi,supportive_taker_imb_15m,microprice_aligned_5m,eng_void,thin_path_score,large_walls,reclaim_zoneMid,buyer_absorption,conf_rejection,conf_taker_sell,conf_microprice,conf_thin,confluence_count,cluster_id,cooldown_state,zoneLow,zoneHigh,hypo_entry,tp_2pct,sl_1_5pct,mandatory_pass,reject_reasons,hybrid_decision,m4_thin_decision,final_shadow_decision
BTCUSDT-LONG-1779531708000-8,BINANCE_MAY,BTCUSDT,2026-05-23,1779531915000,2026-05-23T10:25:15+00:00,LONG,ACCUMULATION,TREND_DOWN,-3.3545,0.0611,-0.9949221428358492,0.0272,-2.664,0.9528961687056721,0.1025,17,0,0,0,1,0,0,1,BINANCE_MAY_LONG_760,CLEAR,75885.0385,75960.9615,76000.35,74480.34,77140.36,0,not_SHORT;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-LONG-1779542022000-9,BINANCE_MAY,BTCUSDT,2026-05-23,1779542819000,2026-05-23T13:26:59+00:00,LONG,ACCUMULATION,TREND_DOWN,-3.0819,0.3648,-0.9956000855299748,0.1674,-6.327,0.9553865690703088,0.1008,17,0,0,0,1,0,0,1,BINANCE_MAY_LONG_761,CLEAR,75972.09495,76065.79999999999,76103.9,74581.82,77245.46,0,not_SHORT;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-LONG-1779547725000-10,BINANCE_MAY,BTCUSDT,2026-05-23,1779547905000,2026-05-23T14:51:45+00:00,LONG,ACCUMULATION,RANGE,-1.7451,0.4339,-0.9937586723660159,0.1808,-4.451,0.9024942119957555,0.1039,10,0,0,0,1,0,0,1,BINANCE_MAY_LONG_763,CLEAR,76236.41272499999,76312.68727499999,76370.35,74842.94,77515.91,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-LONG-1779549307000-11,BINANCE_MAY,BTCUSDT,2026-05-23,1779549487000,2026-05-23T15:18:07+00:00,LONG,ACCUMULATION,RANGE,-1.5767,0.5067,-0.9932409276799704,-0.0784,-2.952,0.8824449247046011,0.1032,12,0,0,0,0,0,0,0,BINANCE_MAY_LONG_764,CLEAR,76312.37472499999,76388.72527499999,76427.7,74899.15,77574.12,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-LONG-1779560787000-12,BINANCE_MAY,BTCUSDT,2026-05-23,1779561537000,2026-05-23T18:38:57+00:00,LONG,ACCUMULATION,RANGE,-1.117,0.512,-0.9907737963341394,0.2292,-25.311,0.7776248863670691,0.1052,13,0,0,0,1,0,0,1,BINANCE_MAY_LONG_765,CLEAR,76402.229775,76550,76589.3,75057.51,77738.14,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-LONG-1779567762000-13,BINANCE_MAY,BTCUSDT,2026-05-23,1779567942000,2026-05-23T20:25:42+00:00,LONG,ACCUMULATION,RANGE,0.1831,0.1682,-0.9881534092405939,-0.1209,-11.244,0.7357137168091967,0.1051,10,0,1,0,0,0,0,0,BINANCE_MAY_LONG_766,CLEAR,76539.061325,76615.63867500001,76676.45,75142.92,77826.6,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-LONG-1779569432000-14,BINANCE_MAY,BTCUSDT,2026-05-23,1779569612000,2026-05-23T20:53:32+00:00,LONG,ACCUMULATION,RANGE,1.0032,1.1218,-0.04407121996487767,-0.0782,3.859,0.12536635117216255,0.1049,10,0,0,0,0,1,0,1,BINANCE_MAY_LONG_770,CLEAR,76898.45,77008.28489999998,77070.3,75528.89,78226.35,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-LONG-1779569504000-15,BINANCE_MAY,BTCUSDT,2026-05-23,1779569684000,2026-05-23T20:54:44+00:00,LONG,ACCUMULATION,RANGE,0.9985,1.1933,-0.4605402360671971,-0.0888,-0.652,0.07362169819258046,0.1046,11,0,0,0,0,0,0,0,BINANCE_MAY_LONG_770,CLEAR,76873.14420000001,76969.79999999999,77070.3,75528.89,78226.35,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-LONG-1779569722000-16,BINANCE_MAY,BTCUSDT,2026-05-23,1779572731000,2026-05-23T21:45:31+00:00,LONG,ACCUMULATION,RANGE,0.9292,-0.1986,-0.21120537581609675,0.0409,6.584,0,0.1062,6,0,0,0,1,1,0,2,BINANCE_MAY_LONG_768,CLEAR,76362.95,77374.95,76868.95,75331.57,78021.98,0,not_TREND_DOWN;not_SHORT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-SHORT-1779572854000-17,BINANCE_MAY,BTCUSDT,2026-05-23,1779573673000,2026-05-23T22:01:13+00:00,SHORT,DISTRIBUTION,RANGE,1.0893,-0.6682,0.058368817228526104,-0.0867,-0.006,0.09117413713166478,0.1081,6,0,0,0,0,0,0,0,BINANCE_MAY_SHORT_764,CLEAR,76531.35,76812.25,76482.05,74952.41,77629.28,0,not_TREND_DOWN,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-SHORT-1779573673000-18,BINANCE_MAY,BTCUSDT,2026-05-23,1779573916000,2026-05-23T22:05:16+00:00,SHORT,DISTRIBUTION,RANGE,1.2532,-0.2201,-0.07159361251132455,-0.202,0.779,0.10923045570120127,0.1082,6,1,1,1,0,1,0,2,BINANCE_MAY_SHORT_765,CLEAR,76738.661475,76864.05,76558.85,75027.67,77707.23,0,not_TREND_DOWN;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-SHORT-1779575764000-19,BINANCE_MAY,BTCUSDT,2026-05-23,1779576376000,2026-05-23T22:46:16+00:00,SHORT,DISTRIBUTION,RANGE,1.0942,-0.3345,-0.024613204298450132,-0.0111,-0.515,0.15142350593785892,0.1082,3,1,0,1,0,0,0,1,BINANCE_MAY_SHORT_765,CLEAR,76362.95,76787.65,76575.3,75043.79,77723.93,0,not_TREND_DOWN,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-SHORT-1779580831000-1,BINANCE_MAY,BTCUSDT,2026-05-24,1779581491000,2026-05-24T00:11:31+00:00,SHORT,DISTRIBUTION,RANGE,1.4725,-0.0725,0.9942797230830904,0.1443,-2.162,0.4991524810223754,0.1089,5,0,1,0,1,0,0,1,BINANCE_MAY_SHORT_760,CLEAR,76064.95,76167.514725,76014.5,74494.21,77154.72,0,not_TREND_DOWN;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-SHORT-1779583671000-2,BINANCE_MAY,BTCUSDT,2026-05-24,1779583851000,2026-05-24T00:50:51+00:00,SHORT,DISTRIBUTION,RANGE,1.9381,0.1311,0.9969220737092828,-0.2033,-5.828,0.5335358724558764,0.109,1,0,1,0,0,0,0,0,BINANCE_MAY_SHORT_761,CLEAR,76147.95,76242.60225,76109.65,74587.46,77251.29,0,not_TREND_DOWN;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-SHORT-1779605511000-3,BINANCE_MAY,BTCUSDT,2026-05-24,1779605691000,2026-05-24T06:54:51+00:00,SHORT,DISTRIBUTION,RANGE,2.1345,0.2373,0.9978268751695007,-0.3012,-15.56,0.8223670136239732,0.106,7,0,1,0,0,0,0,0,BINANCE_MAY_SHORT_760,CLEAR,76233.36425,76309.63575,76082.9,74561.24,77224.14,0,not_TREND_DOWN;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-SHORT-1779618423000-4,BINANCE_MAY,BTCUSDT,2026-05-24,1779618603000,2026-05-24T10:30:03+00:00,SHORT,DISTRIBUTION,TREND_UP,3.3071,0.3437,0.9976936179736164,-0.4642,-30.64,0.8822297868009463,0.106,5,0,1,0,0,0,0,0,BINANCE_MAY_SHORT_761,CLEAR,75783.95,76517,76150.48,74627.47,77292.73,0,not_TREND_DOWN;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-SHORT-1779639657000-5,BINANCE_MAY,BTCUSDT,2026-05-24,1779639958000,2026-05-24T16:25:58+00:00,SHORT,DISTRIBUTION,RANGE,1.5518,0.1724,0.9390170237935936,-0.1131,-0.0,0.689258066349007,0.1046,11,0,1,0,0,0,0,0,BINANCE_MAY_SHORT_758,CLEAR,76007.427275,76083.472725,75817.75,74301.4,76955.02,0,not_TREND_DOWN;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-SHORT-1779658938000-6,BINANCE_MAY,BTCUSDT,2026-05-24,1779659477000,2026-05-24T21:51:17+00:00,SHORT,DISTRIBUTION,RANGE,-0.6762,-0.5969,0.9973185504271528,0.1713,-8.828,0.5704674473814458,0.1039,10,0,1,0,1,0,0,1,BINANCE_MAY_SHORT_758,CLEAR,75783.95,75936.09907499999,75860.02,74342.82,76997.92,0,not_TREND_DOWN;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-SHORT-1779660202000-7,BINANCE_MAY,BTCUSDT,2026-05-24,1779660382000,2026-05-24T22:06:22+00:00,SHORT,DISTRIBUTION,RANGE,-0.0975,0.0286,0.996923230027948,-0.1592,-38.787,0.6378564483305484,0.105,10,0,1,0,0,0,0,0,BINANCE_MAY_SHORT_761,CLEAR,75948.70665,76344.55,76146.63,74623.7,77288.83,0,not_TREND_DOWN;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-SHORT-1779667293000-1,BINANCE_MAY,BTCUSDT,2026-05-25,1779667473000,2026-05-25T00:04:33+00:00,SHORT,DISTRIBUTION,RANGE,0.5913,0.3556,0.5501553831005664,-0.1065,,0.2627069136325684,0.1103,4,0,1,0,0,0,0,0,BINANCE_MAY_SHORT_767,CLEAR,76820.72042499999,76897.579575,76746.05,75211.13,77897.24,0,not_TREND_DOWN;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-SHORT-1779674777000-2,BINANCE_MAY,BTCUSDT,2026-05-25,1779674957000,2026-05-25T02:09:17+00:00,SHORT,DISTRIBUTION,RANGE,0.629,0.3347,0.4908616669232077,-0.2697,-43.106,0.36655116589502446,0.1064,8,0,1,0,0,0,0,0,BINANCE_MAY_SHORT_768,CLEAR,76879.3411,77024.9,76838.6,75301.83,77991.18,0,not_TREND_DOWN;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-SHORT-1779674841000-3,BINANCE_MAY,BTCUSDT,2026-05-25,1779675021000,2026-05-25T02:10:21+00:00,SHORT,DISTRIBUTION,RANGE,0.6545,0.4068,0.9696863108751953,-0.2846,-38.168,0.32332362088986255,0.1071,5,0,1,0,0,0,0,0,BINANCE_MAY_SHORT_770,CLEAR,76775.05,77238.1,77006.58,75466.44,78161.67,0,not_TREND_DOWN;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-SHORT-1779681883000-4,BINANCE_MAY,BTCUSDT,2026-05-25,1779682298000,2026-05-25T04:11:38+00:00,SHORT,DISTRIBUTION,RANGE,0.2433,-0.0917,0.45224497702888955,0.0049,-4.296,0.12123263437920895,0.104,10,0,1,0,1,0,0,1,BINANCE_MAY_SHORT_768,CLEAR,76762.249675,76839.05032499999,76800.65,75264.64,77952.66,0,not_TREND_DOWN;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-SHORT-1779689347000-5,BINANCE_MAY,BTCUSDT,2026-05-25,1779689527000,2026-05-25T06:12:07+00:00,SHORT,DISTRIBUTION,RANGE,0.7461,0.0047,0.9742185800275577,-0.2436,-1.223,0.4086649304619955,0.1048,7,0,1,0,0,0,0,0,BINANCE_MAY_SHORT_770,CLEAR,76807.5,77238.1,77022.8,75482.34,78178.14,0,not_TREND_DOWN;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-SHORT-1779701657000-6,BINANCE_MAY,BTCUSDT,2026-05-25,1779701837000,2026-05-25T09:37:17+00:00,SHORT,DISTRIBUTION,RANGE,0.791,0.3194,0.976667263749892,-0.3882,0.342,0.4633719609952569,0.1061,5,0,1,0,0,1,0,1,BINANCE_MAY_SHORT_770,CLEAR,76807.5,77238.1,77022.8,75482.34,78178.14,0,not_TREND_DOWN;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-SHORT-1779721856000-7,BINANCE_MAY,BTCUSDT,2026-05-25,1779722036000,2026-05-25T15:13:56+00:00,SHORT,DISTRIBUTION,RANGE,1.6846,0.4009,0.9803995742367273,-0.1995,-4.944,0.6459807401163903,0.1062,4,0,1,0,0,0,0,0,BINANCE_MAY_SHORT_771,CLEAR,77156.152625,77238.1,77109.8,75567.6,78266.45,0,not_TREND_DOWN;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-LONG-1779753631000-1,BINANCE_MAY,BTCUSDT,2026-05-26,1779753811000,2026-05-26T00:03:31+00:00,LONG,ACCUMULATION,RANGE,0.217,0.1427,-0.3322922189589262,-0.1643,,0.18909895507357344,0.1056,10,0,1,0,0,0,0,0,BINANCE_MAY_LONG_774,CLEAR,77427.267,77504.733,77466.0,75916.68,78627.99,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-LONG-1779754519000-2,BINANCE_MAY,BTCUSDT,2026-05-26,1779754699000,2026-05-26T00:18:19+00:00,LONG,ACCUMULATION,RANGE,-0.014,-0.1399,-0.5008414882136554,-0.3225,-7.348,0,0.1036,13,0,1,0,0,0,0,0,BINANCE_MAY_LONG_774,CLEAR,77368.8962,77446.30380000001,77489.95,75940.15,78652.3,0,not_TREND_DOWN;not_SHORT;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-LONG-1779755026000-3,BINANCE_MAY,BTCUSDT,2026-05-26,1779755206000,2026-05-26T00:26:46+00:00,LONG,ACCUMULATION,RANGE,-0.0912,-0.2187,-0.4342596484179097,-0.2975,-0.443,0,0.1035,12,0,1,0,0,0,0,0,BINANCE_MAY_LONG_774,CLEAR,77310.3255,77387.6745,77442.1,75893.26,78603.73,0,not_TREND_DOWN;not_SHORT;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-LONG-1779755920000-4,BINANCE_MAY,BTCUSDT,2026-05-26,1779756100000,2026-05-26T00:41:40+00:00,LONG,ACCUMULATION,RANGE,-0.3722,-0.5551,-0.8766999442992391,-0.3357,-21.71,0.1758828958881843,0.1043,12,0,1,0,0,0,0,0,BINANCE_MAY_LONG_774,CLEAR,77248.3565,77325.6435,77411.25,75863.02,78572.42,0,not_TREND_DOWN;not_SHORT;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-LONG-1779756245000-5,BINANCE_MAY,BTCUSDT,2026-05-26,1779756452000,2026-05-26T00:47:32+00:00,LONG,ACCUMULATION,RANGE,-0.3168,-0.6207,-0.9849752310707578,-0.2862,-5.862,0.24518110830807016,0.1046,11,0,1,0,0,0,0,0,BINANCE_MAY_LONG_773,CLEAR,77185.737825,77271.95,77385.25,75837.54,78546.03,0,not_TREND_DOWN;not_SHORT;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-LONG-1779756719000-6,BINANCE_MAY,BTCUSDT,2026-05-26,1779756899000,2026-05-26T00:54:59+00:00,LONG,ACCUMULATION,RANGE,-0.6014,-0.8014,-0.9862398669715233,-0.1743,-20.369,0.37100593951091543,0.1055,9,0,1,0,0,0,0,0,BINANCE_MAY_LONG_774,CLEAR,77088.04999999999,77200.631025,77407.45,75859.3,78568.56,0,not_TREND_DOWN;not_SHORT;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-LONG-1779756783000-7,BINANCE_MAY,BTCUSDT,2026-05-26,1779756964000,2026-05-26T00:56:04+00:00,LONG,ACCUMULATION,RANGE,-0.4637,-0.6984,-0.9866979474026389,-0.1142,2.766,0.3495286864631324,0.1044,12,0,1,0,0,1,0,1,BINANCE_MAY_LONG_774,CLEAR,77063.39902499999,77227.7,77428.45,75879.88,78589.88,0,not_TREND_DOWN;not_SHORT;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-LONG-1779766077000-8,BINANCE_MAY,BTCUSDT,2026-05-26,1779766257000,2026-05-26T03:30:57+00:00,LONG,ACCUMULATION,RANGE,-0.6687,-0.1085,-0.9884940846308548,-0.1127,-0.23,0.47463163191223867,0.1071,6,0,1,0,0,0,0,0,BINANCE_MAY_LONG_773,CLEAR,77005.52797499999,77111.1,77301.15,75755.13,78460.67,0,not_TREND_DOWN;not_SHORT;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-LONG-1779792344000-9,BINANCE_MAY,BTCUSDT,2026-05-26,1779792524000,2026-05-26T10:48:44+00:00,LONG,ACCUMULATION,RANGE,0.0345,1.1927,-0.10521004576663011,0.1558,5.428,0,0.1005,16,0,0,0,1,1,0,2,BINANCE_MAY_LONG_776,CLEAR,77497.08207500001,77587.75,77641.5,76088.67,78806.12,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-LONG-1779793908000-10,BINANCE_MAY,BTCUSDT,2026-05-26,1779794088000,2026-05-26T11:14:48+00:00,LONG,ACCUMULATION,RANGE,-0.2275,0.7184,-0.2166100942169172,-0.2229,-12.9,0,0.1027,12,0,1,0,0,0,0,0,BINANCE_MAY_LONG_775,CLEAR,77434.4,77513.53739999999,77560.3,76009.09,78723.7,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-SHORT-1779807366000-11,BINANCE_MAY,BTCUSDT,2026-05-26,1779808598000,2026-05-26T15:16:38+00:00,SHORT,DISTRIBUTION,RANGE,-0.9837,-0.7328,-0.026438865344415894,0.0793,2.542,0,0.1014,15,0,0,0,1,1,0,2,BINANCE_MAY_SHORT_764,CLEAR,76653.45,77026.043775,76418.35,74889.98,77564.63,0,not_TREND_DOWN,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-LONG-1779809192000-13,BINANCE_MAY,BTCUSDT,2026-05-26,1779810061000,2026-05-26T15:41:01+00:00,LONG,ACCUMULATION,RANGE,-1.5805,-0.6,0.22841383708373136,-0.135,2.203,0.07219650478041051,0.1057,6,0,1,0,0,1,0,1,BINANCE_MAY_LONG_765,CLEAR,76319.25,76747.104375,76533.18,75002.51,77681.17,0,not_TREND_DOWN;not_SHORT;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-SHORT-1779808598000-12,BINANCE_MAY,BTCUSDT,2026-05-26,1779810363000,2026-05-26T15:46:03+00:00,SHORT,DISTRIBUTION,RANGE,-1.5702,-0.5801,0.05148223708122173,0.0854,0.537,0.28458060747353475,0.1018,14,1,0,1,1,1,0,3,BINANCE_MAY_SHORT_762,CLEAR,76319.25,76898.480025,76273.45,74747.98,77417.55,0,not_TREND_DOWN,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-SHORT-1779810363000-14,BINANCE_MAY,BTCUSDT,2026-05-26,1779810593000,2026-05-26T15:49:53+00:00,SHORT,DISTRIBUTION,RANGE,-1.499,-0.6922,0.30225412028021525,-0.0202,10.28,0.30383522761965576,0.1025,14,1,1,1,0,1,0,2,BINANCE_MAY_SHORT_762,CLEAR,76366.747525,76478.95,76260.85,74735.63,77404.76,0,not_TREND_DOWN;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-SHORT-1779817241000-15,BINANCE_MAY,BTCUSDT,2026-05-26,1779817422000,2026-05-26T17:43:42+00:00,SHORT,DISTRIBUTION,RANGE,-2.0103,-0.7371,0.22634823876352078,0.0689,0.37,0.14847125062791044,0.1023,12,0,1,0,1,1,0,2,BINANCE_MAY_SHORT_757,CLEAR,75828.75,76002.55,75771.65,74256.22,76908.22,0,not_TREND_DOWN;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-SHORT-1779817255000-16,BINANCE_MAY,BTCUSDT,2026-05-26,1779817439000,2026-05-26T17:43:59+00:00,SHORT,DISTRIBUTION,RANGE,-2.0247,-0.7351,0.18323576320036836,0.0606,0.704,0.1601263215105483,0.1024,11,0,0,0,1,1,0,2,BINANCE_MAY_SHORT_757,CLEAR,75822.319875,76002.55,75778.55,74262.98,76915.23,0,not_TREND_DOWN,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-SHORT-1779817422000-17,BINANCE_MAY,BTCUSDT,2026-05-26,1779817893000,2026-05-26T17:51:33+00:00,SHORT,DISTRIBUTION,RANGE,-1.9694,-0.5731,0.21756562920472516,-0.1327,1.413,0,0.1024,14,0,1,0,0,1,0,1,BINANCE_MAY_SHORT_759,CLEAR,75641.25,76256.35,75948.8,74429.82,77088.03,0,not_TREND_DOWN;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-SHORT-1779820005000-18,BINANCE_MAY,BTCUSDT,2026-05-26,1779821532000,2026-05-26T18:52:12+00:00,SHORT,DISTRIBUTION,RANGE,-2.074,-0.1314,-0.026785336400081093,0.1086,0.131,0.28849044402367807,0.1019,14,0,0,0,1,1,0,2,BINANCE_MAY_SHORT_759,CLEAR,75641.25,76216.139025,75928.69,74410.12,77067.62,0,not_TREND_DOWN,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-LONG-1779821244000-19,BINANCE_MAY,BTCUSDT,2026-05-26,1779822194000,2026-05-26T19:03:14+00:00,LONG,ACCUMULATION,RANGE,-2.0574,-0.0532,0.29539224694257726,-0.1977,2.624,0.0184401776074109,0.1063,6,0,1,0,0,1,0,1,BINANCE_MAY_LONG_758,CLEAR,75641.25,76157.75,75899.5,74381.51,77037.99,0,not_TREND_DOWN;not_SHORT;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-LONG-1779828003000-21,BINANCE_MAY,BTCUSDT,2026-05-26,1779828224000,2026-05-26T20:43:44+00:00,LONG,ACCUMULATION,RANGE,-1.5498,0.0038,0.14619604273549344,-0.1064,5.004,0,0.1047,10,1,1,1,0,1,0,2,BINANCE_MAY_LONG_758,CLEAR,75641.25,76097.05,75869.15,74351.77,77007.19,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-LONG-1779829295000-22,BINANCE_MAY,BTCUSDT,2026-05-26,1779829782000,2026-05-26T21:09:42+00:00,LONG,ACCUMULATION,RANGE,-1.7088,-0.1183,0.054725950300672156,-0.117,0.402,0,0.1052,8,1,1,1,0,1,0,2,BINANCE_MAY_LONG_758,CLEAR,75641.25,76130.296125,75885.77,74368.06,77024.06,0,not_TREND_DOWN;not_SHORT;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-SHORT-1779834251000-23,BINANCE_MAY,BTCUSDT,2026-05-26,1779834431000,2026-05-26T22:27:11+00:00,SHORT,DISTRIBUTION,RANGE,-1.9523,-0.3516,0.39880522407270874,0.0322,2.415,0.3919352403097289,0.1014,18,0,1,0,1,1,0,2,BINANCE_MAY_SHORT_756,CLEAR,75713.074525,75788.82547499999,75674.85,74161.35,76809.97,0,not_TREND_DOWN;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-LONG-1779840944000-1,BINANCE_MAY,BTCUSDT,2026-05-27,1779841124000,2026-05-27T00:18:44+00:00,LONG,ACCUMULATION,RANGE,-1.6318,-0.0469,-0.9917699884437267,0.0309,-9.998,0.8701726536057203,0.1063,10,0,0,0,1,0,0,1,BINANCE_MAY_LONG_768,CLEAR,76733.66397499999,76810.43602499999,76853.2,75316.14,78006.0,0,not_TREND_DOWN;not_SHORT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-LONG-1779843783000-2,BINANCE_MAY,BTCUSDT,2026-05-27,1779843963000,2026-05-27T01:06:03+00:00,LONG,ACCUMULATION,RANGE,-0.8867,0.094,-0.9929569539617901,0.0559,-6.641,0.7787218937382243,0.1051,9,0,0,0,1,0,0,1,BINANCE_MAY_LONG_768,CLEAR,76792.28465,76869.11535,76830.7,75294.09,77983.16,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-LONG-1779847386000-3,BINANCE_MAY,BTCUSDT,2026-05-27,1779847566000,2026-05-27T02:06:06+00:00,LONG,ACCUMULATION,RANGE,-1.2554,-0.257,-0.9927162549765535,-0.3033,-9.598,0.7692214041560019,0.1065,5,0,1,0,0,0,0,0,BINANCE_MAY_LONG_767,CLEAR,76670.6455,76747.3545,76787.75,75251.99,77939.57,0,not_TREND_DOWN;not_SHORT;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-LONG-1779848353000-4,BINANCE_MAY,BTCUSDT,2026-05-27,1779849181000,2026-05-27T02:33:01+00:00,LONG,ACCUMULATION,RANGE,-1.1964,-0.1818,-0.9922434257239665,0.016,-5.579,0.7633023536353404,0.1067,5,0,0,0,1,0,0,1,BINANCE_MAY_LONG_767,CLEAR,76611.72497499999,76709.35,76784.25,75248.57,77936.01,0,not_TREND_DOWN;not_SHORT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
BTCUSDT-LONG-1779855465000-5,BINANCE_MAY,BTCUSDT,2026-05-27,1779855645000,2026-05-27T04:20:45+00:00,LONG,ACCUMULATION,RANGE,-1.4444,-0.425,-0.9934661466780981,-0.3498,-14.237,0.8039394117961117,0.1057,6,0,1,0,0,0,0,0,BINANCE_MAY_LONG_767,CLEAR,76552.50459999999,76629.09539999999,76772,75236.56,77923.58,0,not_TREND_DOWN;not_SHORT;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_REJECT,REJECT
