zone_id,venue,date,final_shadow_decision,hybrid_decision,m4_thin_decision,target_hit,stop_hit,timeout,result,pnl_after_cost,MFE,MAE,hit_2pct,hit_2_5pct,hit_3pct,time_to_2pct_min,time_to_2_5pct_min,time_to_3pct_min
BTC-USDT-SWAP-SHORT-1773977703000-12,OKX_MARCH,2026-03-20,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,-0.065,1.886,-0.927,0,0,0,,,
BTC-USDT-SWAP-LONG-1773978485000-14,OKX_MARCH,2026-03-20,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.919,-1.895,0,0,0,,,
BTC-USDT-SWAP-LONG-1773980008000-15,OKX_MARCH,2026-03-20,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.716,-2.092,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773980106000-16,OKX_MARCH,2026-03-20,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.068,-0.741,1,0,0,785.7,,
BTC-USDT-SWAP-LONG-1773988237000-17,OKX_MARCH,2026-03-20,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.312,-1.513,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773990723000-18,OKX_MARCH,2026-03-20,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,-0.7337,1.335,-1.494,0,0,0,,,
BTC-USDT-SWAP-LONG-1773993061000-19,OKX_MARCH,2026-03-20,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.677,-2.13,0,0,0,,,
BTC-USDT-SWAP-LONG-1773994722000-20,OKX_MARCH,2026-03-20,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.037,-2.544,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773995341000-21,OKX_MARCH,2026-03-20,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.166,-0.103,1,0,0,359.0,,
BTC-USDT-SWAP-LONG-1773997017000-22,OKX_MARCH,2026-03-20,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.595,-1.613,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774008086000-23,OKX_MARCH,2026-03-20,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,-0.2723,1.759,-0.446,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774010892000-24,OKX_MARCH,2026-03-20,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,-0.7481,1.301,-0.914,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774014989000-25,OKX_MARCH,2026-03-20,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,-1.2899,0.866,-1.358,0,0,0,,,
BTC-USDT-SWAP-LONG-1774015493000-26,OKX_MARCH,2026-03-20,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,1.5911,1.971,-0.515,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774019927000-27,OKX_MARCH,2026-03-20,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.333,-2.158,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774019946000-28,OKX_MARCH,2026-03-20,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.329,-2.162,0,0,0,,,
BTC-USDT-SWAP-LONG-1774028344000-29,OKX_MARCH,2026-03-20,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.115,-0.197,1,0,0,1225.3,,
BTC-USDT-SWAP-SHORT-1774031763000-30,OKX_MARCH,2026-03-20,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.029,-2.095,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774031844000-31,OKX_MARCH,2026-03-20,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.091,-1.998,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774036783000-32,OKX_MARCH,2026-03-20,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,-0.5608,0.513,-1.439,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774036822000-33,OKX_MARCH,2026-03-20,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,-0.4961,0.543,-1.408,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774040190000-34,OKX_MARCH,2026-03-20,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.147,-1.536,0,0,0,,,
BTC-USDT-SWAP-LONG-1774051508000-1,OKX_MARCH,2026-03-21,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.762,-3.348,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774052542000-2,OKX_MARCH,2026-03-21,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.525,-0.578,1,1,1,1406.6,1406.9,1412.3
BTC-USDT-SWAP-LONG-1774053309000-3,OKX_MARCH,2026-03-21,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.737,-3.372,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774053604000-4,OKX_MARCH,2026-03-21,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.49,-0.614,1,1,1,1372.0,1372.5,1377.9
BTC-USDT-SWAP-SHORT-1774057799000-5,OKX_MARCH,2026-03-21,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.238,-0.877,1,1,1,1318.0,1323.5,1327.5
BTC-USDT-SWAP-LONG-1774058261000-6,OKX_MARCH,2026-03-21,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.891,-3.225,0,0,0,,,
BTC-USDT-SWAP-LONG-1774061201000-7,OKX_MARCH,2026-03-21,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.529,-3.572,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774071458000-8,OKX_MARCH,2026-03-21,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.557,-0.544,1,1,1,1084.1,1084.4,1089.9
BTC-USDT-SWAP-SHORT-1774078231000-9,OKX_MARCH,2026-03-21,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.621,-0.477,1,1,1,969.4,969.6,975.1
BTC-USDT-SWAP-LONG-1774102049000-10,OKX_MARCH,2026-03-21,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.079,-4.12,0,0,0,,,
BTC-USDT-SWAP-LONG-1774102920000-12,OKX_MARCH,2026-03-21,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.087,-4.112,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774102622000-11,OKX_MARCH,2026-03-21,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,4.088,-0.113,1,1,1,558.6,559.0,564.7
BTC-USDT-SWAP-SHORT-1774110303000-13,OKX_MARCH,2026-03-21,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.537,-0.009,1,1,1,444.1,449.6,453.6
BTC-USDT-SWAP-SHORT-1774110996000-14,OKX_MARCH,2026-03-21,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.456,-0.09,1,1,1,432.6,438.1,442.2
BTC-USDT-SWAP-SHORT-1774111884000-15,OKX_MARCH,2026-03-21,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.32,-0.23,1,1,1,417.8,423.3,427.9
BTC-USDT-SWAP-LONG-1774112479000-16,OKX_MARCH,2026-03-21,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.354,-3.201,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774112836000-17,OKX_MARCH,2026-03-21,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.16,-0.397,1,1,1,401.1,406.0,1116.9
BTC-USDT-SWAP-SHORT-1774112945000-18,OKX_MARCH,2026-03-21,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.16,-0.397,1,1,1,401.1,406.0,1116.9
BTC-USDT-SWAP-LONG-1774117994000-19,OKX_MARCH,2026-03-21,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.129,-3.383,0,0,0,,,
BTC-USDT-SWAP-LONG-1774135026000-20,OKX_MARCH,2026-03-21,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.077,-4.031,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774135368000-21,OKX_MARCH,2026-03-21,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,4.007,-0.074,1,1,1,31.9,35.9,746.5
BTC-USDT-SWAP-LONG-1774139310000-1,OKX_MARCH,2026-03-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.744,-2.542,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774139842000-3,OKX_MARCH,2026-03-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.505,-0.782,1,1,0,1215.8,1230.7,
BTC-USDT-SWAP-SHORT-1774139822000-2,OKX_MARCH,2026-03-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.505,-0.782,1,1,0,1215.8,1230.7,
BTC-USDT-SWAP-SHORT-1774140972000-4,OKX_MARCH,2026-03-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.262,-1.034,1,0,0,1202.2,,
BTC-USDT-SWAP-SHORT-1774142237000-5,OKX_MARCH,2026-03-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.439,-0.85,1,0,0,1172.8,,
BTC-USDT-SWAP-SHORT-1774146977000-6,OKX_MARCH,2026-03-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.735,-0.545,1,1,0,1103.4,1117.7,
BTC-USDT-SWAP-LONG-1774147456000-7,OKX_MARCH,2026-03-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.573,-2.707,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774149904000-8,OKX_MARCH,2026-03-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.923,-0.217,1,1,0,1045.8,1046.0,
BTC-USDT-SWAP-LONG-1774151423000-9,OKX_MARCH,2026-03-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.22,-2.755,0,0,0,,,
BTC-USDT-SWAP-LONG-1774157350000-10,OKX_MARCH,2026-03-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.094,-2.675,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774158125000-11,OKX_MARCH,2026-03-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.698,-0.071,1,1,0,919.4,933.6,
BTC-USDT-SWAP-SHORT-1774168425000-13,OKX_MARCH,2026-03-22,ACCEPT,HYBRID_PASS,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,-0.0249,1.926,-0.513,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774168475000-14,OKX_MARCH,2026-03-22,REJECT,HYBRID_PASS,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,0.0338,1.962,-0.476,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774168517000-15,OKX_MARCH,2026-03-22,REJECT,HYBRID_PASS,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,0.0696,1.964,-0.474,0,0,0,,,
BTC-USDT-SWAP-LONG-1774168383000-12,OKX_MARCH,2026-03-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.339,-2.095,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774169697000-17,OKX_MARCH,2026-03-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.146,-0.287,1,0,0,732.1,,
BTC-USDT-SWAP-LONG-1774169205000-16,OKX_MARCH,2026-03-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.334,-2.101,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774179056000-18,OKX_MARCH,2026-03-22,ACCEPT,HYBRID_PASS,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.655,-4.452,0,0,0,,,
BTC-USDT-SWAP-LONG-1774179961000-19,OKX_MARCH,2026-03-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,4.694,-1.427,1,1,1,1391.3,1391.5,1391.7
BTC-USDT-SWAP-SHORT-1774180005000-20,OKX_MARCH,2026-03-22,REJECT,HYBRID_PASS,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.309,-4.82,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774180644000-22,OKX_MARCH,2026-03-22,REJECT,HYBRID_PASS,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.333,-4.793,0,0,0,,,
BTC-USDT-SWAP-LONG-1774180468000-21,OKX_MARCH,2026-03-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,4.791,-1.335,1,1,1,1376.9,1377.0,1377.2
BTC-USDT-SWAP-LONG-1774183232000-23,OKX_MARCH,2026-03-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,4.234,-1.86,1,1,1,1338.1,1338.2,1338.4
BTC-USDT-SWAP-LONG-1774185495000-24,OKX_MARCH,2026-03-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,4.149,-1.94,1,1,1,1286.8,1287.0,1287.1
BTC-USDT-SWAP-LONG-1774186750000-25,OKX_MARCH,2026-03-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,4.22,-1.874,1,1,1,1283.8,1284.0,1284.1
BTC-USDT-SWAP-LONG-1774204867000-26,OKX_MARCH,2026-03-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,4.73,-1.791,1,1,1,967.1,967.3,967.5
BTC-USDT-SWAP-SHORT-1774207344000-27,OKX_MARCH,2026-03-22,REJECT,HYBRID_PASS,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.507,-5.033,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774208087000-28,OKX_MARCH,2026-03-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.496,-5.045,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774209401000-29,OKX_MARCH,2026-03-22,REJECT,HYBRID_PASS,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.247,-5.31,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774213405000-30,OKX_MARCH,2026-03-22,REJECT,HYBRID_PASS,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.41,-6.203,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774213492000-31,OKX_MARCH,2026-03-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.41,-6.203,0,0,0,,,
BTC-USDT-SWAP-LONG-1774214168000-32,OKX_MARCH,2026-03-22,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,5.851,-0.579,1,1,1,781.5,781.7,781.9
BTC-USDT-SWAP-LONG-1774224466000-3,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,5.703,-0.717,1,1,1,654.7,655.0,655.2
BTC-USDT-SWAP-SHORT-1774224201000-1,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.754,-5.665,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774224316000-2,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.754,-5.665,0,0,0,,,
BTC-USDT-SWAP-LONG-1774224518000-4,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,5.683,-0.736,1,1,1,643.5,643.8,643.9
BTC-USDT-SWAP-LONG-1774226586000-5,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,6.064,-0.301,1,1,1,607.7,607.8,608.1
BTC-USDT-SWAP-LONG-1774226641000-6,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,6.064,-0.301,1,1,1,607.7,607.8,608.1
BTC-USDT-SWAP-LONG-1774228686000-7,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,5.644,-0.695,1,1,1,584.4,584.7,584.9
BTC-USDT-SWAP-LONG-1774228797000-8,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,5.554,-0.78,1,1,1,582.6,582.9,583.0
BTC-USDT-SWAP-LONG-1774230340000-9,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,5.602,-0.735,1,1,1,552.1,552.4,552.6
BTC-USDT-SWAP-SHORT-1774233098000-10,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.11,-5.203,0,0,0,,,
BTC-USDT-SWAP-LONG-1774233261000-11,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,5.202,-1.111,1,1,1,505.3,505.4,505.6
BTC-USDT-SWAP-SHORT-1774235188000-12,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.006,-5.314,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774236610000-13,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.965,-5.357,0,0,0,,,
BTC-USDT-SWAP-LONG-1774237251000-14,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,5.334,-0.987,1,1,1,441.5,441.7,441.8
BTC-USDT-SWAP-LONG-1774240874000-15,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,4.42,-1.846,1,1,1,352.0,352.1,352.2
BTC-USDT-SWAP-SHORT-1774242344000-16,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.795,-4.474,0,0,0,,,
BTC-USDT-SWAP-LONG-1774242845000-17,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,4.434,-1.833,1,1,1,342.9,343.0,343.2
BTC-USDT-SWAP-SHORT-1774244879000-18,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.719,-4.555,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774247388000-19,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.553,-5.795,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774265760000-20,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.409,-1.593,0,0,0,,,
BTC-USDT-SWAP-LONG-1774268722000-22,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.158,-0.272,1,0,0,90.4,,
BTC-USDT-SWAP-SHORT-1774267628000-21,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.356,-2.072,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774269563000-23,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.849,-1.566,0,0,0,,,
BTC-USDT-SWAP-LONG-1774270395000-24,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,0.1019,1.58,-0.836,0,0,0,,,
BTC-USDT-SWAP-LONG-1774270406000-25,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,0.1019,1.58,-0.836,0,0,0,,,
BTC-USDT-SWAP-LONG-1774270541000-26,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,0.1019,1.58,-0.836,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774273649000-27,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,1.4147,1.673,-0.723,0,0,0,,,
BTC-USDT-SWAP-LONG-1774275378000-30,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.073,-2.616,0,0,0,,,
BTC-USDT-SWAP-LONG-1774276640000-31,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.423,-2.274,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774275173000-28,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.83,-0.05,1,1,0,1365.5,1419.1,
BTC-USDT-SWAP-SHORT-1774275219000-29,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.83,-0.05,1,1,0,1365.5,1419.1,
BTC-USDT-SWAP-SHORT-1774279570000-32,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.016,-0.686,1,0,0,1398.2,,
BTC-USDT-SWAP-SHORT-1774281621000-33,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,0.6333,1.322,-1.398,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774281629000-34,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,0.6333,1.322,-1.398,0,0,0,,,
BTC-USDT-SWAP-LONG-1774288091000-35,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.484,-3.045,0,0,0,,,
BTC-USDT-SWAP-LONG-1774289043000-37,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.454,-3.074,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774288765000-36,OKX_MARCH,2026-03-23,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.936,-0.598,1,1,0,1230.2,1365.0,
BTC-USDT-SWAP-LONG-1774310440000-1,OKX_MARCH,2026-03-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.629,-2.906,0,0,0,,,
BTC-USDT-SWAP-LONG-1774310514000-2,OKX_MARCH,2026-03-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.697,-2.84,0,0,0,,,
BTC-USDT-SWAP-LONG-1774310581000-3,OKX_MARCH,2026-03-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.67,-2.866,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774311662000-4,OKX_MARCH,2026-03-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.655,-0.888,1,1,0,974.5,1039.5,
BTC-USDT-SWAP-SHORT-1774311890000-5,OKX_MARCH,2026-03-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.599,-0.947,1,1,0,971.5,1036.5,
BTC-USDT-SWAP-SHORT-1774312736000-6,OKX_MARCH,2026-03-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.443,-1.108,1,0,0,979.1,,
BTC-USDT-SWAP-LONG-1774313004000-7,OKX_MARCH,2026-03-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.037,-2.512,0,0,0,,,
BTC-USDT-SWAP-LONG-1774315073000-8,OKX_MARCH,2026-03-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.403,-2.159,0,0,0,,,
BTC-USDT-SWAP-LONG-1774316785000-9,OKX_MARCH,2026-03-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.356,-2.204,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774327507000-10,OKX_MARCH,2026-03-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,2.025,-1.541,1,0,0,776.2,,
BTC-USDT-SWAP-SHORT-1774329160000-12,OKX_MARCH,2026-03-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.87,-1.702,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774329743000-13,OKX_MARCH,2026-03-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.815,-1.759,0,0,0,,,
BTC-USDT-SWAP-LONG-1774328942000-11,OKX_MARCH,2026-03-24,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.492,-2.073,0,0,0,,,
